"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"2859","18A","31",0,40,75,0,"1","2","1","1","0","2","1","0","0","0","0","1"
"2860","5","31",0,73,75,0,"2","1","1","0","0","1","0","0","0","1","0","1"
"2861","35A","31",0,32,75,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"2862","19B","31",0,33,75,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"2863","23F","31",1,810,75,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"2864","24F","31",0,69,75,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"2865","15B/C","31",2,320,75,0,"1","2","1","1","0","1","1","0","0","0","0","1"
"2866","10A","31",0,192,75,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"2867","6B","31",0,1168,75,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"2868","15A","31",1,285,75,0,"1","2","1","1","0","1","1","0","0","0","0","1"
"2869","33B","31",0,20,75,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"2870","10C","31",0,4,75,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"2871","35B","32A",0,228,10,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"2872","42","32A",0,10,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2873","33F","32A",0,110,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2874","24A","32A",0,9,10,0,"0","0","1","0","2","1","0","0","2","0","0","0"
"2875","18F","32A",0,21,10,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2876","19F","32A",0,1199,10,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2877","11C","32A",0,9,10,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"2878","31","32A",0,75,10,0,"1","1","1","0","2","2","0","0","1","0","0","0"
"2879","8","32A",0,180,10,0,"1","1","2","0","2","1","0","0","1","0","0","0"
"2880","19C","32A",0,10,10,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2881","16F","32A",0,229,10,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2882","2","32A",0,25,10,0,"1","0","2","0","2","2","0","0","1","0","0","0"
"2883","23F","32A",0,810,10,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2884","7A","32A",0,7,10,0,"0","1","2","1","2","2","0","0","1","0","0","1"
"2885","5","32A",0,73,10,0,"1","0","2","0","2","1","0","0","1","1","0","1"
"2886","15B/C","32A",0,320,10,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"2887","32F","32A",1,6,10,1,"0","0","2","0","2","2","0","0","2","0","0","0"
"2888","18A","32A",0,40,10,0,"0","1","2","1","2","2","1","0","1","0","0","1"
"2889","10A","32A",0,192,10,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2890","24F","32A",0,69,10,0,"0","0","2","0","2","2","0","1","1","0","0","0"
"2891","33A","32A",0,14,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2892","9A","32A",0,33,10,0,"1","1","2","0","2","1","0","0","1","0","1","1"
"2893","19B","32A",0,33,10,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2894","27","32A",0,13,10,0,"0","1","2","1","2","2","0","0","2","0","0","1"
"2895","11D","32A",0,2,10,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"2896","34","32A",0,204,10,0,"0","1","2","0","2","1","0","1","1","0","0","0"
"2897","9L","32A",0,34,10,0,"1","1","2","1","2","1","0","0","1","0","1","1"
"2898","29","32A",0,55,10,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2899","35F","32A",0,113,10,0,"0","1","1","0","2","1","0","1","1","0","0","0"
"2900","21","32A",0,116,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2901","9N","32A",0,136,10,0,"1","0","2","1","2","1","0","0","1","0","1","1"
"2902","10C","32A",0,4,10,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2903","6B","32A",0,1168,10,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2904","10B","32A",0,27,10,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2905","9V","32A",0,258,10,0,"1","1","2","0","2","1","0","0","1","0","1","1"
"2906","33B","32A",0,20,10,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"2907","18B","32A",0,21,10,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2908","14","32A",0,808,10,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"2909","6A","32A",0,979,10,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2910","6E","32A",0,84,10,0,"0","0","1","0","2","1","0","0","1","0","0","0"
"2911","15F","32A",0,21,10,0,"0","1","2","1","2","1","0","0","2","0","0","1"
"2912","6F","32A",0,2,10,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2913","7F","32A",0,176,10,0,"0","1","2","1","2","2","0","0","1","0","0","1"
"2914","1","32A",0,240,10,0,"0","0","1","0","2","1","0","0","1","0","0","0"
"2915","33D","32A",0,11,10,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"2916","11E","32A",0,1,10,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"2917","20B","32A",0,2,10,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"2918","3","32A",0,382,10,0,"1","0","2","0","2","1","0","0","1","0","0","0"
"2919","13","32A",0,112,10,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"2920","28F","32A",0,24,10,0,"0","0","2","0","2","2","1","0","2","0","0","0"
"2921","10F","32A",0,41,10,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2922","35A","32A",0,32,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2923","18C","32A",0,306,10,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2924","6G","32A",0,1,10,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2925","33C","32A",0,13,10,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2926","12F","32A",0,114,10,0,"0","1","2","0","2","1","0","0","1","1","0","1"
"2927","28A","32A",0,15,10,0,"0","0","1","0","2","1","0","0","2","0","0","0"
"2928","46","32A",0,8,10,0,"0","1","1","1","2","1","0","0","1","1","0","1"
"2929","4","32A",0,284,10,0,"0","1","1","0","2","1","0","0","1","1","1","1"
"2930","11B","32A",0,15,10,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"2931","25F","32A",0,12,10,0,"0","0","2","0","2","2","0","1","1","0","0","0"
"2932","37","32A",0,27,10,0,"0","0","2","0","2","1","0","0","1","0","0","0"
"2933","17F","32A",0,127,10,0,"0","1","2","0","2","2","0","0","1","0","0","0"
"2934","22F","32A",0,194,10,0,"1","1","2","0","2","2","0","0","1","0","0","0"
"2935","11A","32A",0,240,10,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"2936","15A","32A",0,285,10,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"2937","32A","32A",0,10,10,1,"0","0","2","0","2","2","0","0","2","0","0","0"
"2938","35C","32A",0,41,10,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2939","12A","32A",0,14,10,0,"0","0","2","1","2","1","0","0","1","1","0","1"
"2940","19A","32A",0,1132,10,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2941","19B","32F",0,33,6,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2942","18B","32F",0,21,6,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2943","32A","32F",1,10,6,1,"0","0","2","0","2","2","0","0","2","0","0","0"
"2944","31","32F",0,75,6,0,"1","1","1","0","2","2","0","0","1","0","0","0"
"2945","22F","32F",0,194,6,0,"1","1","2","0","2","2","0","0","1","0","0","0"
"2946","33B","32F",0,20,6,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"2947","33A","32F",0,14,6,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2948","9L","32F",0,34,6,0,"1","1","2","1","2","1","0","0","1","0","1","1"
"2949","7A","32F",0,7,6,0,"0","1","2","1","2","2","0","0","1","0","0","1"
"2950","35C","32F",0,41,6,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2951","33F","32F",0,110,6,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2952","10F","32F",0,41,6,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2953","37","32F",0,27,6,0,"0","0","2","0","2","1","0","0","1","0","0","0"
"2954","28F","32F",0,24,6,0,"0","0","2","0","2","2","1","0","2","0","0","0"
"2955","3","32F",0,382,6,0,"1","0","2","0","2","1","0","0","1","0","0","0"
"2956","1","32F",0,240,6,0,"0","0","1","0","2","1","0","0","1","0","0","0"
"2957","17F","32F",0,127,6,0,"0","1","2","0","2","2","0","0","1","0","0","0"
"2958","19F","32F",0,1199,6,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2959","9A","32F",0,33,6,0,"1","1","2","0","2","1","0","0","1","0","1","1"
"2960","10B","32F",0,27,6,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2961","11D","32F",0,2,6,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"2962","15B/C","32F",0,320,6,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"2963","35A","32F",0,32,6,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2964","32F","32F",0,6,6,1,"0","0","2","0","2","2","0","0","2","0","0","0"
"2965","9V","32F",0,258,6,0,"1","1","2","0","2","1","0","0","1","0","1","1"
"2966","6B","32F",0,1168,6,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2967","27","32F",0,13,6,0,"0","1","2","1","2","2","0","0","2","0","0","1"
"2968","14","32F",0,808,6,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"2969","29","32F",0,55,6,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2970","15F","32F",0,21,6,0,"0","1","2","1","2","1","0","0","2","0","0","1"
"2971","8","32F",0,180,6,0,"1","1","2","0","2","1","0","0","1","0","0","0"
"2972","35F","32F",1,113,6,0,"0","1","1","0","2","1","0","1","1","0","0","0"
"2973","15A","32F",0,285,6,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"2974","11A","32F",0,240,6,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"2975","6A","32F",0,979,6,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2976","42","32F",0,10,6,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2977","6E","32F",0,84,6,0,"0","0","1","0","2","1","0","0","1","0","0","0"
"2978","18F","32F",0,21,6,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2979","6G","32F",0,1,6,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"2980","11E","32F",0,1,6,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"2981","16F","32F",0,229,6,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2982","11C","32F",0,9,6,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"2983","25F","32F",0,12,6,0,"0","0","2","0","2","2","0","1","1","0","0","0"
"2984","19A","32F",0,1132,6,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2985","46","32F",0,8,6,0,"0","1","1","1","2","1","0","0","1","1","0","1"
"2986","13","32F",0,112,6,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"2987","9N","32F",0,136,6,0,"1","0","2","1","2","1","0","0","1","0","1","1"
"2988","20B","32F",0,2,6,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"2989","10A","32F",0,192,6,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2990","24A","32F",0,9,6,0,"0","0","1","0","2","1","0","0","2","0","0","0"
"2991","11B","32F",0,15,6,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"2992","34","32F",0,204,6,0,"0","1","2","0","2","1","0","1","1","0","0","0"
"2993","21","32F",0,116,6,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"2994","19C","32F",0,10,6,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"2995","18A","32F",0,40,6,0,"0","1","2","1","2","2","1","0","1","0","0","1"
"2996","33D","32F",0,11,6,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"2997","18C","32F",0,306,6,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"2998","33C","32F",0,13,6,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"2999","5","32F",0,73,6,0,"1","0","2","0","2","1","0","0","1","1","0","1"
"3000","28A","32F",0,15,6,0,"0","0","1","0","2","1","0","0","2","0","0","0"
"3001","2","32F",0,25,6,0,"1","0","2","0","2","2","0","0","1","0","0","0"
"3002","12A","32F",0,14,6,0,"0","0","2","1","2","1","0","0","1","1","0","1"
"3003","7F","32F",0,176,6,0,"0","1","2","1","2","2","0","0","1","0","0","1"
"3004","4","32F",0,284,6,0,"0","1","1","0","2","1","0","0","1","1","1","1"
"3005","12F","32F",0,114,6,0,"0","1","2","0","2","1","0","0","1","1","0","1"
"3006","23F","32F",1,810,6,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"3007","35B","32F",0,228,6,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"3008","6F","32F",0,2,6,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"3009","24F","32F",0,69,6,0,"0","0","2","0","2","2","0","1","1","0","0","0"
"3010","10C","32F",0,4,6,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3011","12A","33A",0,14,14,0,"0","1","2","1","2","0","0","0","0","1","0","1"
"3012","19B","33A",0,33,14,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3013","35A","33A",0,32,14,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3014","33A","33A",0,14,14,1,"0","2","2","0","2","0","0","0","0","0","0","0"
"3015","17F","33A",0,127,14,0,"0","2","2","0","2","1","0","0","0","0","0","0"
"3016","42","33A",0,10,14,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3017","46","33A",0,8,14,0,"0","2","1","1","2","0","0","0","0","1","0","1"
"3018","35B","33A",0,228,14,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3019","19A","33A",0,1132,14,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3020","37","33A",0,27,14,0,"0","1","2","0","2","0","0","0","0","0","0","0"
"3021","32A","33A",0,10,14,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3022","11E","33A",0,1,14,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"3023","28A","33A",0,15,14,0,"0","1","1","0","2","0","0","0","1","0","0","0"
"3024","31","33A",0,75,14,0,"1","2","1","0","2","1","0","0","0","0","0","0"
"3025","24A","33A",0,9,14,0,"0","1","1","0","2","0","0","0","1","0","0","0"
"3026","33F","33A",8,110,14,1,"0","2","2","0","2","0","0","0","0","0","0","0"
"3027","11C","33A",0,9,14,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"3028","35C","33A",0,41,14,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3029","24F","33A",0,69,14,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"3030","2","33A",0,25,14,0,"1","1","2","0","2","1","0","0","0","0","0","0"
"3031","10C","33A",0,4,14,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3032","11A","33A",3,240,14,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"3033","11B","33A",0,15,14,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"3034","6G","33A",0,1,14,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3035","4","33A",0,284,14,0,"0","2","1","0","2","0","0","0","0","1","1","1"
"3036","19C","33A",0,10,14,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3037","3","33A",2,382,14,0,"1","1","2","0","2","0","0","0","0","0","0","0"
"3038","12F","33A",0,114,14,0,"0","2","2","0","2","0","0","0","0","1","0","1"
"3039","34","33A",0,204,14,0,"0","2","2","0","2","0","0","1","0","0","0","0"
"3040","9V","33A",0,258,14,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"3041","29","33A",0,55,14,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3042","18F","33A",0,21,14,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3043","7A","33A",0,7,14,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"3044","5","33A",0,73,14,0,"1","1","2","0","2","0","0","0","0","1","0","1"
"3045","33C","33A",0,13,14,1,"0","2","1","0","2","0","0","1","0","0","0","1"
"3046","18B","33A",0,21,14,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3047","33D","33A",0,11,14,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"3048","32F","33A",0,6,14,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3049","15B/C","33A",0,320,14,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"3050","1","33A",0,240,14,0,"0","1","1","0","2","0","0","0","0","0","0","0"
"3051","7F","33A",0,176,14,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"3052","21","33A",0,116,14,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3053","10F","33A",0,41,14,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3054","19F","33A",1,1199,14,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3055","6F","33A",0,2,14,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3056","28F","33A",0,24,14,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"3057","15A","33A",0,285,14,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"3058","35F","33A",1,113,14,0,"0","2","1","0","2","0","0","1","0","0","0","0"
"3059","20B","33A",0,2,14,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"3060","9A","33A",0,33,14,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"3061","15F","33A",0,21,14,0,"0","2","2","1","2","0","0","0","1","0","0","1"
"3062","18C","33A",1,306,14,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3063","6A","33A",1,979,14,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3064","22F","33A",1,194,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"3065","6B","33A",0,1168,14,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3066","11D","33A",0,2,14,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"3067","8","33A",1,180,14,0,"1","2","2","0","2","0","0","0","0","0","0","0"
"3068","9L","33A",0,34,14,0,"1","2","2","1","2","0","0","0","0","0","1","1"
"3069","9N","33A",0,136,14,0,"1","1","2","1","2","0","0","0","0","0","1","1"
"3070","23F","33A",0,810,14,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3071","13","33A",0,112,14,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"3072","27","33A",0,13,14,0,"0","2","2","1","2","1","0","0","1","0","0","1"
"3073","6E","33A",0,84,14,0,"0","1","1","0","2","0","0","0","0","0","0","0"
"3074","10B","33A",0,27,14,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3075","18A","33A",0,40,14,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"3076","10A","33A",0,192,14,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3077","16F","33A",1,229,14,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3078","14","33A",0,808,14,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"3079","33B","33A",1,20,14,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"3080","25F","33A",0,12,14,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"3081","15B/C","33B",0,320,20,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"3082","6F","33B",0,2,20,0,"0","2","2","0","2","1","0","2","0","0","0","1"
"3083","37","33B",0,27,20,0,"0","1","2","0","2","0","0","1","0","0","0","1"
"3084","10B","33B",0,27,20,0,"0","2","1","0","2","0","0","2","0","0","0","2"
"3085","33C","33B",0,13,20,1,"0","2","1","0","2","0","0","2","0","0","0","2"
"3086","35C","33B",0,41,20,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3087","17F","33B",0,127,20,0,"0","2","2","0","2","1","0","1","0","0","0","1"
"3088","24A","33B",0,9,20,0,"0","1","1","0","2","0","0","1","1","0","0","1"
"3089","10C","33B",0,4,20,0,"0","2","1","0","2","0","0","2","0","0","0","2"
"3090","25F","33B",0,12,20,0,"0","1","2","0","2","1","0","2","0","0","0","1"
"3091","28A","33B",0,15,20,0,"0","1","1","0","2","0","0","1","1","0","0","1"
"3092","34","33B",0,204,20,0,"0","2","2","0","2","0","0","2","0","0","0","1"
"3093","7F","33B",0,176,20,0,"0","2","2","1","2","1","0","1","0","0","0","2"
"3094","15F","33B",0,21,20,0,"0","2","2","1","2","0","0","1","1","0","0","2"
"3095","8","33B",0,180,20,0,"1","2","2","0","2","0","0","1","0","0","0","1"
"3096","11B","33B",1,15,20,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"3097","19C","33B",0,10,20,0,"0","1","2","0","2","1","0","1","0","0","1","2"
"3098","32F","33B",0,6,20,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"3099","35B","33B",0,228,20,0,"0","2","2","0","2","0","0","2","0","0","0","2"
"3100","10A","33B",0,192,20,0,"0","2","1","0","2","0","0","2","0","0","0","2"
"3101","27","33B",0,13,20,0,"0","2","2","1","2","1","0","1","1","0","0","2"
"3102","2","33B",0,25,20,0,"1","1","2","0","2","1","0","1","0","0","0","1"
"3103","18C","33B",1,306,20,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"3104","19A","33B",0,1132,20,0,"0","1","2","0","2","1","0","1","0","0","1","2"
"3105","9L","33B",0,34,20,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"3106","46","33B",0,8,20,0,"0","2","1","1","2","0","0","1","0","1","0","2"
"3107","13","33B",0,112,20,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"3108","1","33B",0,240,20,0,"0","1","1","0","2","0","0","1","0","0","0","1"
"3109","6E","33B",0,84,20,0,"0","1","1","0","2","0","0","1","0","0","0","1"
"3110","21","33B",0,116,20,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3111","32A","33B",0,10,20,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"3112","12A","33B",0,14,20,0,"0","1","2","1","2","0","0","1","0","1","0","2"
"3113","9N","33B",0,136,20,0,"1","1","2","1","2","0","0","1","0","0","1","2"
"3114","11D","33B",0,2,20,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"3115","18B","33B",0,21,20,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"3116","5","33B",0,73,20,0,"1","1","2","0","2","0","0","1","0","1","0","2"
"3117","6G","33B",0,1,20,0,"0","2","2","0","2","1","0","2","0","0","0","1"
"3118","33A","33B",1,14,20,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"3119","35F","33B",1,113,20,0,"0","2","1","0","2","0","0","2","0","0","0","1"
"3120","18F","33B",0,21,20,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"3121","6A","33B",2,979,20,0,"0","2","2","0","2","1","0","2","0","0","0","1"
"3122","6B","33B",1,1168,20,0,"0","2","2","0","2","1","0","2","0","0","0","1"
"3123","19B","33B",0,33,20,0,"0","1","2","0","2","1","0","1","0","0","1","2"
"3124","42","33B",0,10,20,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3125","23F","33B",0,810,20,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"3126","16F","33B",0,229,20,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"3127","33D","33B",3,11,20,1,"0","2","2","0","2","0","0","2","0","0","0","2"
"3128","10F","33B",0,41,20,0,"0","2","1","0","2","0","0","2","0","0","0","2"
"3129","19F","33B",1,1199,20,0,"0","1","2","0","2","1","0","1","0","0","1","2"
"3130","12F","33B",0,114,20,0,"0","2","2","0","2","0","0","1","0","1","0","2"
"3131","4","33B",0,284,20,0,"0","2","1","0","2","0","0","1","0","1","1","2"
"3132","15A","33B",0,285,20,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"3133","35A","33B",0,32,20,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3134","14","33B",0,808,20,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"3135","9V","33B",0,258,20,0,"1","2","2","0","2","0","0","1","0","0","1","2"
"3136","28F","33B",1,24,20,0,"0","1","2","0","2","1","1","1","1","0","0","1"
"3137","7A","33B",0,7,20,0,"0","2","2","1","2","1","0","1","0","0","0","2"
"3138","31","33B",0,75,20,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"3139","33F","33B",1,110,20,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"3140","20B","33B",0,2,20,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"3141","3","33B",0,382,20,0,"1","1","2","0","2","0","0","1","0","0","0","1"
"3142","24F","33B",0,69,20,0,"0","1","2","0","2","1","0","2","0","0","0","1"
"3143","11C","33B",0,9,20,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"3144","18A","33B",0,40,20,0,"0","2","2","1","2","1","1","1","0","0","0","2"
"3145","29","33B",0,55,20,0,"0","2","1","0","2","0","0","2","0","0","0","2"
"3146","11E","33B",0,1,20,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"3147","11A","33B",1,240,20,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"3148","9A","33B",0,33,20,0,"1","2","2","0","2","0","0","1","0","0","1","2"
"3149","22F","33B",0,194,20,0,"1","2","2","0","2","1","0","1","0","0","0","1"
"3150","33B","33B",0,20,20,1,"0","2","2","0","2","0","0","2","0","0","0","2"
"3151","3","33C",0,382,13,0,"1","1","1","0","2","0","0","1","0","0","0","1"
"3152","42","33C",0,10,13,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3153","6A","33C",0,979,13,0,"0","2","1","0","2","1","0","2","0","0","0","1"
"3154","10F","33C",0,41,13,0,"0","2","0","0","2","0","0","2","0","0","0","2"
"3155","24F","33C",0,69,13,0,"0","1","1","0","2","1","0","2","0","0","0","1"
"3156","9A","33C",0,33,13,0,"1","2","1","0","2","0","0","1","0","0","1","2"
"3157","5","33C",0,73,13,0,"1","1","1","0","2","0","0","1","0","1","0","2"
"3158","32F","33C",0,6,13,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3159","9L","33C",0,34,13,0,"1","2","1","1","2","0","0","1","0","0","1","2"
"3160","21","33C",0,116,13,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3161","31","33C",0,75,13,0,"1","2","0","0","2","1","0","1","0","0","0","1"
"3162","15A","33C",0,285,13,0,"0","2","1","1","2","0","1","1","0","0","0","2"
"3163","12F","33C",0,114,13,0,"0","2","1","0","2","0","0","1","0","1","0","2"
"3164","7F","33C",0,176,13,0,"0","2","1","1","2","1","0","1","0","0","0","2"
"3165","28A","33C",0,15,13,0,"0","1","0","0","2","0","0","1","1","0","0","1"
"3166","9V","33C",0,258,13,0,"1","2","1","0","2","0","0","1","0","0","1","2"
"3167","35C","33C",0,41,13,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3168","33C","33C",0,13,13,1,"0","2","0","0","2","0","0","2","0","0","0","2"
"3169","14","33C",0,808,13,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"3170","35F","33C",0,113,13,0,"0","2","0","0","2","0","0","2","0","0","0","1"
"3171","4","33C",0,284,13,0,"0","2","0","0","2","0","0","1","0","1","1","2"
"3172","18B","33C",0,21,13,0,"0","2","1","0","2","1","1","1","0","0","0","1"
"3173","25F","33C",0,12,13,0,"0","1","1","0","2","1","0","2","0","0","0","1"
"3174","19B","33C",0,33,13,0,"0","1","1","0","2","1","0","1","0","0","1","2"
"3175","1","33C",0,240,13,0,"0","1","0","0","2","0","0","1","0","0","0","1"
