"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"3058","3","29",4,45,17,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3059","19B","29",1,9,17,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"3060","11E","29",0,1,17,0,"0","2","1","0","0","0","1","1","0","0","0","1"
"3061","13","29",3,25,17,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"3062","12A","29",1,7,17,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"3063","33F","29",0,14,17,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"3064","6G","29",1,1,17,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"3065","9A","29",1,6,17,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"3066","20A","29",0,1,17,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"3067","11B","29",0,5,17,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"3068","41A","29",0,1,17,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"3069","1","29",4,28,17,0,"0","1","0","0","0","0","0","1","0","0","0","1"
"3070","45","29",0,4,17,0,"0","2","0","1","0","1","1","1","0","1","0","2"
"3071","18B","29",1,7,17,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"3072","9V","29",3,26,17,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"3073","34","29",2,29,17,0,"0","2","1","0","0","0","0","2","0","0","0","1"
"3074","31","29",1,8,17,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3075","8","29",1,22,17,0,"1","2","1","0","0","0","0","1","0","0","0","1"
"3076","12F","3",8,20,45,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"3077","22F","3",7,19,45,0,"2","1","2","0","0","1","0","0","0","0","0","0"
"3078","28A","3",0,3,45,0,"1","0","1","0","0","0","0","0","1","0","0","0"
"3079","9N","3",3,15,45,0,"2","0","2","1","0","0","0","0","0","0","1","1"
"3080","19C","3",1,5,45,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"3081","11D","3",1,1,45,0,"1","1","2","0","0","0","1","0","0","0","0","1"
"3082","35B","3",5,23,45,0,"1","1","2","0","0","0","0","1","0","0","0","1"
"3083","11C","3",2,5,45,0,"1","1","2","0","0","0","1","0","0","0","0","1"
"3084","33F","3",6,14,45,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"3085","21","3",5,18,45,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"3086","37","3",5,8,45,0,"1","0","2","0","0","0","0","0","0","0","0","0"
"3087","24A","3",1,3,45,0,"1","0","1","0","0","0","0","0","1","0","0","0"
"3088","6F","3",2,2,45,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"3089","18B","3",3,7,45,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"3090","11F","3",1,2,45,0,"1","1","2","1","0","0","0","1","0","0","0","1"
"3091","8","3",6,22,45,0,"2","1","2","0","0","0","0","0","0","0","0","0"
"3092","17F","3",6,16,45,0,"1","1","2","0","0","1","0","0","0","0","0","0"
"3093","10C","3",2,2,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3094","6E","3",4,15,45,0,"1","0","1","0","0","0","0","0","0","0","0","0"
"3095","5","3",2,11,45,0,"2","0","2","0","0","0","0","0","0","1","0","1"
"3096","18F","3",2,7,45,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"3097","10B","3",3,12,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3098","1","3",12,28,45,0,"1","0","1","0","0","0","0","0","0","0","0","0"
"3099","33B","3",2,8,45,0,"1","1","2","0","0","0","0","1","0","0","0","1"
"3100","45","3",1,4,45,0,"1","1","1","1","0","1","1","0","0","1","0","1"
"3101","33A","3",2,3,45,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"3102","20A","3",0,1,45,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"3103","13","3",7,25,45,0,"1","1","2","1","0","0","0","1","0","0","0","1"
"3104","9A","3",2,6,45,0,"2","1","2","0","0","0","0","0","0","0","1","1"
"3105","31","3",3,8,45,0,"2","1","1","0","0","1","0","0","0","0","0","0"
"3106","47A","3",0,1,45,0,"1","1","2","1","0","0","0","1","0","0","0","1"
"3107","10A","3",7,31,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3108","33C","3",1,2,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3109","16F","3",2,27,45,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"3110","12A","3",1,7,45,0,"1","0","2","1","0","0","0","0","0","1","0","1"
"3111","41A","3",0,1,45,0,"2","1","2","0","0","1","0","0","0","0","0","0"
"3112","35F","3",5,20,45,0,"1","1","1","0","0","0","0","1","0","0","0","0"
"3113","20B","3",0,2,45,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"3114","35C","3",4,16,45,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"3115","7A","3",2,5,45,0,"1","1","2","1","0","1","0","0","0","0","0","1"
"3116","6A","3",17,108,45,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"3117","2","3",1,2,45,0,"2","0","2","0","0","1","0","0","0","0","0","0"
"3118","11B","3",1,5,45,0,"1","1","2","1","0","0","0","1","0","0","0","1"
"3119","6B","3",15,109,45,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"3120","19B","3",2,9,45,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"3121","34","3",5,29,45,0,"1","1","2","0","0","0","0","1","0","0","0","0"
"3122","18A","3",2,11,45,0,"1","1","2","1","0","1","1","0","0","0","0","1"
"3123","28F","3",0,6,45,0,"1","0","2","0","0","1","1","0","1","0","0","0"
"3124","24F","3",4,11,45,0,"1","0","2","0","0","1","0","1","0","0","0","0"
"3125","46","3",1,2,45,0,"1","1","1","1","0","0","0","0","0","1","0","1"
"3126","35A","3",2,11,45,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"3127","32F","3",0,2,45,0,"1","0","2","0","0","1","0","0","1","0","0","0"
"3128","23F","3",13,68,45,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"3129","15F","3",7,13,45,0,"1","1","2","1","0","0","0","0","1","0","0","1"
"3130","15A","3",10,35,45,0,"1","1","2","1","0","0","1","0","0","0","0","1"
"3131","10F","3",3,9,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3132","6G","3",1,1,45,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"3133","15B/C","3",8,38,45,0,"1","1","2","1","0","0","1","0","0","0","0","1"
"3134","25F","3",0,2,45,0,"1","0","2","0","0","1","0","1","0","0","0","0"
"3135","11E","3",1,1,45,0,"1","1","2","0","0","0","1","0","0","0","0","0"
"3136","29","3",4,17,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3137","18C","3",7,26,45,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"3138","4","3",7,45,45,0,"1","1","1","0","0","0","0","0","0","1","1","1"
"3139","9L","3",2,11,45,0,"2","1","2","1","0","0","0","0","0","0","1","1"
"3140","14","3",10,49,45,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"3141","27","3",0,4,45,0,"1","1","2","1","0","1","0","0","1","0","0","1"
"3142","3","3",0,45,45,1,"2","0","2","0","0","0","0","0","0","0","0","0"
"3143","42","3",2,7,45,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"3144","9V","3",10,26,45,0,"2","1","2","0","0","0","0","0","0","0","1","1"
"3145","33D","3",1,4,45,0,"1","1","2","0","0","0","0","1","0","0","0","1"
"3146","11A","3",10,32,45,0,"1","1","2","0","0","0","1","0","0","0","0","0"
"3147","7F","3",8,20,45,0,"1","1","2","1","0","1","0","0","0","0","0","1"
"3148","39","3",1,5,45,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"3149","19F","3",16,95,45,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"3150","19A","3",19,103,45,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"3151","28F","31",0,6,8,0,"1","1","1","0","0","2","1","0","1","0","0","0"
"3152","33C","31",0,2,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3153","9N","31",3,15,8,0,"2","1","1","1","0","1","0","0","0","0","1","1"
"3154","4","31",2,45,8,0,"1","2","0","0","0","1","0","0","0","1","1","1"
"3155","13","31",2,25,8,0,"1","2","1","1","0","1","0","1","0","0","0","1"
"3156","11C","31",1,5,8,0,"1","2","1","0","0","1","1","0","0","0","0","1"
"3157","19A","31",4,103,8,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"3158","6B","31",3,109,8,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"3159","29","31",1,17,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3160","24A","31",0,3,8,0,"1","1","0","0","0","1","0","0","1","0","0","0"
"3161","11D","31",1,1,8,0,"1","2","1","0","0","1","1","0","0","0","0","1"
"3162","10B","31",0,12,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3163","8","31",3,22,8,0,"2","2","1","0","0","1","0","0","0","0","0","0"
"3164","18A","31",2,11,8,0,"1","2","1","1","0","2","1","0","0","0","0","1"
"3165","2","31",1,2,8,0,"2","1","1","0","0","2","0","0","0","0","0","0"
"3166","37","31",0,8,8,0,"1","1","1","0","0","1","0","0","0","0","0","0"
"3167","12F","31",2,20,8,0,"1","2","1","0","0","1","0","0","0","1","0","1"
"3168","31","31",0,8,8,1,"2","2","0","0","0","2","0","0","0","0","0","0"
"3169","7A","31",0,5,8,0,"1","2","1","1","0","2","0","0","0","0","0","1"
"3170","19C","31",1,5,8,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"3171","9L","31",2,11,8,0,"2","2","1","1","0","1","0","0","0","0","1","1"
"3172","41A","31",0,1,8,0,"2","2","1","0","0","2","0","0","0","0","0","0"
"3173","11A","31",5,32,8,0,"1","2","1","0","0","1","1","0","0","0","0","0"
"3174","18B","31",2,7,8,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"3175","24F","31",1,11,8,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"3176","6A","31",2,108,8,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"3177","11B","31",0,5,8,0,"1","2","1","1","0","1","0","1","0","0","0","1"
"3178","10F","31",1,9,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3179","35B","31",2,23,8,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"3180","35F","31",1,20,8,0,"1","2","0","0","0","1","0","1","0","0","0","0"
"3181","11F","31",1,2,8,0,"1","2","1","1","0","1","0","1","0","0","0","1"
"3182","39","31",0,5,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3183","33B","31",0,8,8,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"3184","33F","31",1,14,8,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"3185","20B","31",0,2,8,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"3186","22F","31",4,19,8,0,"2","2","1","0","0","2","0","0","0","0","0","0"
"3187","34","31",2,29,8,0,"1","2","1","0","0","1","0","1","0","0","0","0"
"3188","9A","31",1,6,8,0,"2","2","1","0","0","1","0","0","0","0","1","1"
"3189","7F","31",1,20,8,0,"1","2","1","1","0","2","0","0","0","0","0","1"
"3190","14","31",2,49,8,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"3191","33A","31",1,3,8,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"3192","18F","31",1,7,8,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"3193","23F","31",3,68,8,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"3194","42","31",1,7,8,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"3195","6E","31",1,15,8,0,"1","1","0","0","0","1","0","0","0","0","0","0"
"3196","16F","31",1,27,8,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"3197","19B","31",1,9,8,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"3198","25F","31",0,2,8,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"3199","32F","31",0,2,8,0,"1","1","1","0","0","2","0","0","1","0","0","0"
"3200","17F","31",3,16,8,0,"1","2","1","0","0","2","0","0","0","0","0","0"
"3201","1","31",2,28,8,0,"1","1","0","0","0","1","0","0","0","0","0","0"
"3202","28A","31",0,3,8,0,"1","1","0","0","0","1","0","0","1","0","0","0"
"3203","45","31",0,4,8,0,"1","2","0","1","0","2","1","0","0","1","0","1"
"3204","6F","31",1,2,8,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"3205","9V","31",2,26,8,0,"2","2","1","0","0","1","0","0","0","0","1","1"
"3206","20A","31",0,1,8,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"3207","15A","31",2,35,8,0,"1","2","1","1","0","1","1","0","0","0","0","1"
"3208","47A","31",0,1,8,0,"1","2","1","1","0","1","0","1","0","0","0","1"
"3209","46","31",0,2,8,0,"1","2","0","1","0","1","0","0","0","1","0","1"
"3210","5","31",0,11,8,0,"2","1","1","0","0","1","0","0","0","1","0","1"
"3211","10C","31",1,2,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3212","21","31",2,18,8,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"3213","35C","31",0,16,8,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"3214","6G","31",1,1,8,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"3215","15B/C","31",2,38,8,0,"1","2","1","1","0","1","1","0","0","0","0","1"
"3216","11E","31",1,1,8,0,"1","2","1","0","0","1","1","0","0","0","0","0"
"3217","18C","31",3,26,8,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"3218","3","31",3,45,8,0,"2","1","1","0","0","1","0","0","0","0","0","0"
"3219","10A","31",2,31,8,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"3220","35A","31",2,11,8,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"3221","19F","31",3,95,8,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"3222","33D","31",0,4,8,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"3223","12A","31",0,7,8,0,"1","1","1","1","0","1","0","0","0","1","0","1"
"3224","15F","31",2,13,8,0,"1","2","1","1","0","1","0","0","1","0","0","1"
"3225","27","31",0,4,8,0,"1","2","1","1","0","2","0","0","1","0","0","1"
"3226","28A","32F",0,3,2,0,"0","0","1","0","2","1","0","0","2","0","0","0"
"3227","33D","32F",0,4,2,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"3228","19B","32F",0,9,2,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"3229","23F","32F",1,68,2,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"3230","11D","32F",0,1,2,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"3231","33B","32F",0,8,2,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"3232","32F","32F",0,2,2,1,"0","0","2","0","2","2","0","0","2","0","0","0"
"3233","6E","32F",0,15,2,0,"0","0","1","0","2","1","0","0","1","0","0","0"
"3234","35B","32F",0,23,2,0,"0","1","2","0","2","1","0","1","1","0","0","1"
"3235","6A","32F",0,108,2,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"3236","5","32F",0,11,2,0,"1","0","2","0","2","1","0","0","1","1","0","1"
"3237","6G","32F",0,1,2,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"3238","21","32F",0,18,2,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3239","18A","32F",0,11,2,0,"0","1","2","1","2","2","1","0","1","0","0","1"
"3240","10A","32F",0,31,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3241","24F","32F",0,11,2,0,"0","0","2","0","2","2","0","1","1","0","0","0"
"3242","45","32F",0,4,2,0,"0","1","1","1","2","2","1","0","1","1","0","1"
"3243","16F","32F",0,27,2,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"3244","9V","32F",0,26,2,0,"1","1","2","0","2","1","0","0","1","0","1","1"
"3245","35A","32F",0,11,2,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3246","2","32F",0,2,2,0,"1","0","2","0","2","2","0","0","1","0","0","0"
"3247","4","32F",0,45,2,0,"0","1","1","0","2","1","0","0","1","1","1","1"
"3248","7A","32F",0,5,2,0,"0","1","2","1","2","2","0","0","1","0","0","1"
"3249","18F","32F",0,7,2,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"3250","8","32F",0,22,2,0,"1","1","2","0","2","1","0","0","1","0","0","0"
"3251","11C","32F",0,5,2,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"3252","41A","32F",0,1,2,0,"1","1","2","0","2","2","0","0","1","0","0","0"
"3253","20B","32F",0,2,2,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"3254","6B","32F",0,109,2,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"3255","14","32F",0,49,2,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"3256","25F","32F",0,2,2,0,"0","0","2","0","2","2","0","1","1","0","0","0"
"3257","20A","32F",0,1,2,0,"0","1","2","1","2","1","0","0","1","0","0","1"
"3258","35C","32F",0,16,2,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3259","18B","32F",0,7,2,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"3260","12F","32F",0,20,2,0,"0","1","2","0","2","1","0","0","1","1","0","1"
"3261","9A","32F",0,6,2,0,"1","1","2","0","2","1","0","0","1","0","1","1"
"3262","15A","32F",0,35,2,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"3263","1","32F",0,28,2,0,"0","0","1","0","2","1","0","0","1","0","0","0"
"3264","9L","32F",0,11,2,0,"1","1","2","1","2","1","0","0","1","0","1","1"
"3265","17F","32F",0,16,2,0,"0","1","2","0","2","2","0","0","1","0","0","0"
"3266","33F","32F",0,14,2,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3267","46","32F",0,2,2,0,"0","1","1","1","2","1","0","0","1","1","0","1"
"3268","11F","32F",0,2,2,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"3269","35F","32F",1,20,2,0,"0","1","1","0","2","1","0","1","1","0","0","0"
"3270","29","32F",0,17,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3271","19A","32F",0,103,2,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"3272","13","32F",0,25,2,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"3273","47A","32F",0,1,2,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"3274","15B/C","32F",0,38,2,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"3275","19C","32F",0,5,2,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"3276","28F","32F",0,6,2,0,"0","0","2","0","2","2","1","0","2","0","0","0"
"3277","34","32F",0,29,2,0,"0","1","2","0","2","1","0","1","1","0","0","0"
"3278","31","32F",0,8,2,0,"1","1","1","0","2","2","0","0","1","0","0","0"
"3279","11E","32F",0,1,2,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"3280","12A","32F",0,7,2,0,"0","0","2","1","2","1","0","0","1","1","0","1"
"3281","33A","32F",0,3,2,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3282","11B","32F",0,5,2,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"3283","39","32F",0,5,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3284","9N","32F",0,15,2,0,"1","0","2","1","2","1","0","0","1","0","1","1"
"3285","10B","32F",0,12,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3286","15F","32F",0,13,2,0,"0","1","2","1","2","1","0","0","2","0","0","1"
"3287","27","32F",0,4,2,0,"0","1","2","1","2","2","0","0","2","0","0","1"
"3288","33C","32F",0,2,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3289","42","32F",0,7,2,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3290","11A","32F",0,32,2,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"3291","19F","32F",0,95,2,0,"0","0","2","0","2","2","0","0","1","0","1","1"
"3292","37","32F",0,8,2,0,"0","0","2","0","2","1","0","0","1","0","0","0"
"3293","22F","32F",0,19,2,0,"1","1","2","0","2","2","0","0","1","0","0","0"
"3294","10F","32F",0,9,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3295","3","32F",0,45,2,0,"1","0","2","0","2","1","0","0","1","0","0","0"
"3296","24A","32F",0,3,2,0,"0","0","1","0","2","1","0","0","2","0","0","0"
"3297","18C","32F",0,26,2,0,"0","1","2","0","2","2","1","0","1","0","0","0"
"3298","7F","32F",0,20,2,0,"0","1","2","1","2","2","0","0","1","0","0","1"
"3299","6F","32F",0,2,2,0,"0","1","2","0","2","2","0","1","1","0","0","0"
"3300","10C","32F",0,2,2,0,"0","1","1","0","2","1","0","1","1","0","0","1"
"3301","4","33A",0,45,3,0,"0","2","1","0","2","0","0","0","0","1","1","1"
"3302","17F","33A",1,16,3,0,"0","2","2","0","2","1","0","0","0","0","0","0"
"3303","9L","33A",0,11,3,0,"1","2","2","1","2","0","0","0","0","0","1","1"
"3304","10A","33A",0,31,3,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3305","35F","33A",1,20,3,0,"0","2","1","0","2","0","0","1","0","0","0","0"
"3306","6A","33A",1,108,3,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3307","9A","33A",0,6,3,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"3308","47A","33A",0,1,3,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"3309","32F","33A",0,2,3,0,"0","1","2","0","2","1","0","0","1","0","0","0"
"3310","39","33A",0,5,3,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3311","15A","33A",1,35,3,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"3312","35A","33A",2,11,3,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3313","18B","33A",0,7,3,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3314","33C","33A",0,2,3,1,"0","2","1","0","2","0","0","1","0","0","0","1"
"3315","29","33A",0,17,3,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3316","8","33A",2,22,3,0,"1","2","2","0","2","0","0","0","0","0","0","0"
"3317","41A","33A",0,1,3,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"3318","45","33A",0,4,3,0,"0","2","1","1","2","1","1","0","0","1","0","1"
"3319","11C","33A",0,5,3,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"3320","6G","33A",0,1,3,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3321","25F","33A",0,2,3,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"3322","6E","33A",0,15,3,0,"0","1","1","0","2","0","0","0","0","0","0","0"
"3323","27","33A",0,4,3,0,"0","2","2","1","2","1","0","0","1","0","0","1"
"3324","19A","33A",2,103,3,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3325","15B/C","33A",0,38,3,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"3326","13","33A",0,25,3,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"3327","42","33A",0,7,3,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3328","3","33A",2,45,3,0,"1","1","2","0","2","0","0","0","0","0","0","0"
"3329","22F","33A",1,19,3,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"3330","33B","33A",1,8,3,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"3331","21","33A",0,18,3,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3332","1","33A",0,28,3,0,"0","1","1","0","2","0","0","0","0","0","0","0"
"3333","24A","33A",0,3,3,0,"0","1","1","0","2","0","0","0","1","0","0","0"
"3334","33F","33A",3,14,3,1,"0","2","2","0","2","0","0","0","0","0","0","0"
"3335","10C","33A",0,2,3,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3336","7F","33A",0,20,3,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"3337","12F","33A",0,20,3,0,"0","2","2","0","2","0","0","0","0","1","0","1"
"3338","5","33A",0,11,3,0,"1","1","2","0","2","0","0","0","0","1","0","1"
"3339","20B","33A",0,2,3,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"3340","16F","33A",1,27,3,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3341","11A","33A",2,32,3,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"3342","19B","33A",0,9,3,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3343","18C","33A",2,26,3,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3344","6F","33A",0,2,3,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3345","14","33A",0,49,3,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"3346","11B","33A",0,5,3,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"3347","10B","33A",0,12,3,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3348","10F","33A",0,9,3,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"3349","9N","33A",0,15,3,0,"1","1","2","1","2","0","0","0","0","0","1","1"
"3350","35C","33A",0,16,3,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"3351","19F","33A",1,95,3,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3352","12A","33A",0,7,3,0,"0","1","2","1","2","0","0","0","0","1","0","1"
"3353","37","33A",0,8,3,0,"0","1","2","0","2","0","0","0","0","0","0","0"
"3354","31","33A",1,8,3,0,"1","2","1","0","2","1","0","0","0","0","0","0"
"3355","19C","33A",0,5,3,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"3356","33A","33A",0,3,3,1,"0","2","2","0","2","0","0","0","0","0","0","0"
"3357","24F","33A",0,11,3,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"3358","9V","33A",0,26,3,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"3359","35B","33A",0,23,3,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"3360","6B","33A",0,109,3,0,"0","2","2","0","2","1","0","1","0","0","0","0"
"3361","20A","33A",0,1,3,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"3362","11F","33A",0,2,3,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"3363","18A","33A",0,11,3,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"3364","7A","33A",0,5,3,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"3365","46","33A",0,2,3,0,"0","2","1","1","2","0","0","0","0","1","0","1"
"3366","28F","33A",0,6,3,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"3367","18F","33A",0,7,3,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3368","15F","33A",1,13,3,0,"0","2","2","1","2","0","0","0","1","0","0","1"
"3369","11D","33A",0,1,3,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"3370","11E","33A",0,1,3,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"3371","28A","33A",0,3,3,0,"0","1","1","0","2","0","0","0","1","0","0","0"
"3372","33D","33A",0,4,3,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"3373","23F","33A",1,68,3,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"3374","2","33A",0,2,3,0,"1","1","2","0","2","1","0","0","0","0","0","0"
"3375","34","33A",0,29,3,0,"0","2","2","0","2","0","0","1","0","0","0","0"
"3376","6B","33B",2,109,8,0,"0","2","2","0","2","1","0","2","0","0","0","1"
"3377","33D","33B",2,4,8,1,"0","2","2","0","2","0","0","2","0","0","0","2"
"3378","11F","33B",0,2,8,0,"0","2","2","1","2","0","0","2","0","0","0","2"
