"","phylo.grp","In_Silico_Serotype"
"5484","17_1","19A"
"5485","17_1","19A"
"5486","17_1","19A"
"5487","17_1","19A"
"5488","17_1","19A"
"5489","17_1","19F"
"5490","17_1","19A"
"5491","17_1","19A"
"5492","17_1","19A"
"5493","17_1","19A"
"5494","17_1","19A"
"5495","17_1","19A"
"5496","17_1","19A"
"5497","17_1","19A"
"5498","17_1","19A"
"5499","17_1","19A"
"5500","17_1","19A"
"5501","17_1","19A"
"5502","17_1","9L"
"5503","17_1","19A"
"5504","17_1","19A"
"5505","17_1","19A"
"5506","17_1","19A"
"5507","17_1","19A"
"5508","17_1","19A"
"5509","17_1","19A"
"5510","17_1","19A"
"5511","17_1","19A"
"5512","17_1","19A"
"5513","17_1","19A"
"5514","17_1","19A"
"5515","17_1","19A"
"5516","17_1","19A"
"5517","17_1","19A"
"5518","17_1","19A"
"5519","17_1","19A"
"5520","17_1","19A"
"5521","17_1","19A"
"5522","17_1","19A"
"5523","17_1","19A"
"5524","17_1","19A"
"5525","17_1","19A"
"5526","17_1","19A"
"5527","17_1","19A"
"5528","17_1","19A"
"5529","17_1","19A"
"5530","17_1","19A"
"5531","17_1","19A"
"5532","17_1","19A"
"5533","17_1","19A"
"5534","17_1","19A"
"5535","17_1","19A"
"5536","17_1","19A"
"5537","17_1","19A"
"5538","17_1","19A"
"5539","17_1","19A"
"5540","17_1","19A"
"5541","17_1","19A"
"5542","17_1","19A"
"5543","17_1","19A"
"5544","17_1","19A"
"5545","17_1","19A"
"5546","17_1","19A"
"5547","17_1","19A"
"5548","17_1","19A"
"5549","17_1","19A"
"5550","17_1","19A"
"5551","17_1","19A"
"5552","17_1","19A"
"5553","17_1","19A"
"5554","17_1","19A"
"5555","17_1","19A"
"5556","17_1","19A"
"5557","17_1","19A"
"5558","17_1","19A"
"5559","17_1","19A"
"5560","17_1","19A"
"5561","17_1","19A"
"5562","17_1","19A"
"5563","17_1","19A"
"5564","17_1","19A"
"5565","17_1","19A"
"5566","17_1","19A"
"5567","17_1","19A"
"5568","17_1","19A"
"5569","17_1","19A"
"5570","17_1","19A"
"5571","17_1","19A"
"5572","17_1","19A"
"5573","17_1","19A"
"5574","17_1","19A"
"5575","17_1","19A"
"5576","17_1","19A"
"5577","17_1","19A"
"5578","17_1","19A"
"5579","17_1","19A"
"5580","17_1","19A"
"5581","17_1","19A"
"5582","17_1","19A"
"5583","17_1","19A"
"5584","17_1","19A"
"5585","17_1","19A"
"5586","17_1","19A"
"5587","17_1","19A"
"5588","17_1","19A"
"5589","17_1","19A"
"5590","17_1","19A"
"5591","17_1","19A"
"5592","17_1","19A"
"5593","17_1","19A"
"5594","17_1","19A"
"5595","17_1","19A"
"5596","17_1","19A"
"5597","17_1","19A"
"5598","17_1","19A"
"5599","17_1","19A"
"5600","17_1","19A"
"5601","17_1","19A"
"5602","17_1","19A"
"5603","17_1","19A"
"5604","17_1","19A"
"5605","17_1","19A"
"5606","17_1","19A"
"5607","17_1","19A"
"5608","17_1","19A"
"5609","17_1","19A"
"5610","17_1","19A"
"5611","17_1","19A"
"5612","17_1","19A"
"5613","17_1","19A"
"5614","17_1","19A"
"5615","17_1","19A"
"5616","17_1","19A"
"5617","17_1","19A"
"5618","17_1","19A"
"5619","17_1","19A"
"5620","17_1","19A"
"5621","17_1","19A"
"5622","17_1","19A"
"5623","17_1","19A"
"5624","17_1","19A"
"5625","17_1","19A"
"5626","17_1","19A"
"5627","17_1","19A"
"5628","17_1","19A"
"5629","17_1","19A"
"5630","17_1","19A"
"5631","17_1","19A"
"5632","17_1","19A"
"5633","17_1","19A"
"5634","17_1","19A"
"5635","17_1","19A"
"5636","17_1","19A"
"5637","17_1","19A"
"5638","17_1","19A"
"5639","17_1","19A"
"5640","17_1","19A"
"5641","17_1","19A"
"5642","17_1","19A"
"5643","17_1","19A"
"5644","17_1","19A"
"5645","17_1","19A"
"5646","17_1","19A"
"5647","17_1","19A"
"5648","17_1","19A"
"5649","17_1","19A"
"5650","17_1","19A"
"5651","18_32","14"
"5652","18_117","14"
"5653","18_110","14"
"5654","18_149","14"
"5655","18_135","14"
"5656","18_125","14"
"5657","18_203","19F"
"5658","18_129","14"
"5659","18_5","7C"
"5660","18_8","7C"
"5661","18_119","14"
"5662","18_104","14"
"5663","18_154","14"
"5664","18_120","14"
"5665","18_103","14"
"5666","18_211","14"
"5667","18_210","14"
"5668","18_214","14"
"5669","18_218","14"
"5670","18_113","14"
"5671","18_124","14"
"5672","18_121","14"
"5673","18_101","14"
"5674","18_133","14"
"5675","18_107","14"
"5676","18_115","14"
"5677","18_116","14"
"5678","18_128","14"
"5679","18_105","14"
"5680","18_134","14"
"5681","18_179","14"
"5682","18_109","14"
"5683","18_131","14"
"5684","18_69","14"
"5685","18_64","14"
"5686","18_92","14"
"5687","18_212","14"
"5688","18_158","14"
"5689","18_44","14"
"5690","18_9","7C"
"5691","18_123","14"
"5692","18_122","14"
"5693","18_52","14"
"5694","18_111","14"
"5695","18_66","14"
"5696","18_45","14"
"5697","18_216","14"
"5698","18_226","7C"
"5699","18_226","7C"
"5700","18_106","14"
"5701","18_127","14"
"5702","18_65","14"
"5703","18_84","14"
"5704","18_78","14"
"5705","18_40","14"
"5706","18_61","14"
"5707","18_34","14"
"5708","18_94","14"
"5709","18_55","14"
"5710","18_67","14"
"5711","18_50","14"
"5712","18_91","14"
"5713","18_51","14"
"5714","18_39","14"
"5715","18_81","14"
"5716","18_38","14"
"5717","18_62","14"
"5718","18_76","14"
"5719","18_89","14"
"5720","18_86","14"
"5721","18_47","14"
"5722","18_41","14"
"5723","18_48","14"
"5724","18_70","14"
"5725","18_33","14"
"5726","18_74","14"
"5727","18_80","14"
"5728","18_82","14"
"5729","18_35","14"
"5730","18_49","14"
"5731","18_54","14"
"5732","18_226","7C"
"5733","18_96","14"
"5734","18_90","14"
"5735","18_36","14"
"5736","18_85","14"
"5737","18_43","14"
"5738","18_73","14"
"5739","18_37","14"
"5740","18_59","14"
"5741","18_75","14"
"5742","18_72","14"
"5743","18_46","14"
"5744","18_71","14"
"5745","18_58","14"
"5746","18_93","14"
"5747","18_57","14"
"5748","18_68","14"
"5749","18_95","14"
"5750","18_53","14"
"5751","18_83","14"
"5752","18_60","14"
"5753","18_77","14"
"5754","18_88","14"
"5755","18_87","14"
"5756","18_79","14"
"5757","18_98","14"
"5758","18_114","14"
"5759","18_99","14"
"5760","18_108","14"
"5761","18_126","14"
"5762","18_112","14"
"5763","18_137","14"
"5764","18_118","14"
"5765","18_138","14"
"5766","18_100","14"
"5767","18_155","14"
"5768","18_97","14"
"5769","18_102","14"
"5770","18_130","14"
"5771","18_173","14"
"5772","18_177","14"
"5773","18_183","14"
"5774","18_162","14"
"5775","18_143","14"
"5776","18_166","14"
"5777","18_144","14"
"5778","18_172","14"
"5779","18_175","14"
"5780","18_168","14"
"5781","18_176","14"
"5782","18_145","14"
"5783","18_141","14"
"5784","18_139","14"
"5785","18_163","14"
"5786","18_170","14"
"5787","18_184","14"
"5788","18_171","14"
"5789","18_167","14"
"5790","18_140","14"
"5791","18_174","14"
"5792","18_165","14"
"5793","18_142","14"
"5794","18_161","14"
"5795","18_169","14"
"5796","18_178","14"
"5797","18_146","14"
"5798","18_164","14"
"5799","18_2","19F"
"5800","18_180","14"
"5801","18_181","14"
"5802","18_204","19F"
"5803","18_156","14"
"5804","18_206","19F"
"5805","18_15","14"
"5806","18_20","14"
"5807","18_205","19F"
"5808","18_14","14"
"5809","18_13","14"
"5810","18_182","14"
"5811","18_17","19F"
"5812","18_16","19F"
"5813","18_19","14"
"5814","18_56","14"
"5815","18_42","14"
"5816","18_63","14"
"5817","18_18","14"
"5818","18_24","14"
"5819","18_193","14"
"5820","18_199","14"
"5821","18_10","14"
"5822","18_191","14"
"5823","18_147","14"
"5824","18_200","14"
"5825","18_195","14"
"5826","18_27","14"
"5827","18_25","14"
"5828","18_194","14"
"5829","18_160","14"
"5830","18_21","14"
"5831","18_12","14"
"5832","18_201","14"
"5833","18_198","14"
"5834","18_197","14"
"5835","18_28","14"
"5836","18_148","14"
"5837","18_23","14"
"5838","18_215","14"
"5839","18_209","14"
"5840","18_7","7C"
"5841","18_208","14"
"5842","18_213","14"
"5843","18_219","7C"
"5844","18_136","14"
"5845","18_132","14"
"5846","18_4","7C"
"5847","18_217","14"
"5848","18_6","7C"
"5849","18_3","7C"
"5850","18_189","14"
"5851","18_150","14"
"5852","18_159","14"
"5853","18_187","14"
"5854","18_26","14"
"5855","18_29","14"
"5856","18_22","14"
"5857","18_202","14"
"5858","18_188","14"
"5859","18_192","14"
"5860","18_196","14"
"5861","18_190","14"
"5862","18_11","14"
"5863","18_207","14"
"5864","18_222","16F"
"5865","18_31","14"
"5866","18_223","16F"
"5867","18_221","16F"
"5868","18_225","19A"
"5869","18_224","19A"
"5870","18_30","14"
"5871","18_220","16F"
"5872","18_157","14"
"5873","18_152","14"
"5874","18_151","14"
"5875","18_153","14"
"5876","18_185","14"
"5877","18_186","14"
"5878","18_1","19A"
"5879","19_1","22F"
"5880","19_1","22F"
"5881","19_1","22F"
"5882","19_1","22F"
"5883","19_1","22F"
"5884","19_1","22F"
"5885","19_1","22F"
"5886","19_1","22F"
"5887","19_1","22F"
"5888","19_1","31"
"5889","19_1","22F"
"5890","19_1","22F"
"5891","19_1","22F"
"5892","19_1","22F"
"5893","19_1","22F"
"5894","19_1","22F"
"5895","19_1","22F"
"5896","19_1","22F"
"5897","19_1","22F"
"5898","19_1","22F"
"5899","19_1","22F"
"5900","19_1","22F"
"5901","19_1","22F"
"5902","19_1","22F"
"5903","19_1","22F"
"5904","19_1","22F"
"5905","19_1","22F"
"5906","19_1","22F"
"5907","19_1","22F"
"5908","19_1","22F"
"5909","19_1","22F"
"5910","19_1","22F"
"5911","19_1","22F"
"5912","19_1","22F"
"5913","19_1","22F"
"5914","19_1","22F"
"5915","19_1","22F"
"5916","19_1","22F"
"5917","19_1","22F"
"5918","19_1","22F"
"5919","19_1","22F"
"5920","19_1","22F"
"5921","19_1","22F"
"5922","19_1","22F"
"5923","19_1","22F"
"5924","19_1","22F"
"5925","19_1","22F"
"5926","19_1","22F"
"5927","19_1","22F"
"5928","19_1","22F"
"5929","19_1","22F"
"5930","19_1","22F"
"5931","19_1","22F"
"5932","19_1","22F"
"5933","19_1","22F"
"5934","19_1","22F"
"5935","19_1","22F"
"5936","19_1","22F"
"5937","19_1","23B"
"5938","19_1","22F"
"5939","19_1","22F"
"5940","19_1","22F"
"5941","19_1","22F"
"5942","19_1","22F"
"5943","19_1","22F"
"5944","19_1","22F"
"5945","19_1","22F"
"5946","19_1","22F"
"5947","19_1","22F"
"5948","19_1","22F"
"5949","19_1","22F"
"5950","19_1","22F"
"5951","19_1","22F"
"5952","19_1","22F"
"5953","19_1","22F"
"5954","19_1","22F"
"5955","19_1","22F"
"5956","19_1","22F"
"5957","19_1","22F"
"5958","19_1","22F"
"5959","19_1","22F"
"5960","19_1","22F"
"5961","19_1","22F"
"5962","19_1","22F"
"5963","19_1","22F"
"5964","19_1","22F"
"5965","19_1","22F"
"5966","19_1","22F"
"5967","19_1","22F"
"5968","19_1","22F"
"5969","19_1","22F"
"5970","19_1","22F"
"5971","19_1","22F"
"5972","19_1","22F"
"5973","19_1","22F"
"5974","19_1","22F"
"5975","19_1","22F"
"5976","19_1","22F"
"5977","19_1","22F"
"5978","19_1","22F"
"5979","19_1","22F"
"5980","19_1","22F"
"5981","19_1","22F"
"5982","19_1","22F"
"5983","19_1","42"
"5984","19_1","22F"
"5985","19_1","22F"
"5986","19_1","22F"
"5987","19_1","22F"
"5988","19_1","22F"
"5989","19_1","22F"
"5990","19_1","22F"
"5991","19_1","22F"
"5992","19_1","22F"
"5993","19_1","22F"
"5994","19_1","22F"
"5995","19_1","22F"
"5996","19_1","22F"
"5997","20_14","23F"
"5998","20_10","23F"
"5999","20_16","23F"
"6000","20_8","23F"
"6001","20_7","23F"
"6002","20_15","23F"
"6003","20_15","23F"
"6004","20_15","23F"
"6005","20_15","23F"
"6006","20_15","23F"
"6007","20_15","23F"
"6008","20_15","23F"
"6009","20_15","23F"
"6010","20_15","23F"
"6011","20_15","23F"
"6012","20_15","23F"
"6013","20_3","23F"
"6014","20_2","23F"
"6015","20_4","23F"
"6016","20_12","23F"
"6017","20_13","23F"
"6018","20_15","23F"
"6019","20_15","23F"
"6020","20_15","23F"
"6021","20_15","23F"
"6022","20_15","23F"
"6023","20_15","23F"
"6024","20_15","23F"
"6025","20_15","23F"
"6026","20_15","23F"
"6027","20_15","23F"
"6028","20_15","23F"
"6029","20_15","23F"
"6030","20_15","23F"
"6031","20_15","23F"
"6032","20_15","23F"
"6033","20_15","23F"
"6034","20_15","23F"
"6035","20_15","23F"
"6036","20_15","23F"
"6037","20_15","23F"
"6038","20_15","23F"
"6039","20_1","23F"
"6040","20_15","23F"
"6041","20_15","23F"
"6042","20_15","23F"
"6043","20_15","23F"
"6044","20_15","23F"
"6045","20_15","23F"
"6046","20_15","23F"
"6047","20_15","23F"
"6048","20_15","23F"
"6049","20_6","23F"
"6050","20_6","23F"
"6051","20_1","23F"
"6052","20_6","23F"
"6053","20_5","23F"
"6054","20_15","23F"
"6055","20_15","23F"
"6056","20_11","23F"
"6057","20_11","23F"
"6058","20_15","23F"
"6059","20_15","23F"
"6060","20_15","23F"
"6061","20_15","23F"
"6062","20_15","23F"
"6063","20_15","23F"
"6064","20_15","23F"
"6065","20_15","23F"
"6066","20_15","23F"
"6067","20_15","23F"
"6068","20_15","23F"
"6069","20_15","23F"
"6070","20_15","23F"
"6071","20_9","23F"
"6072","20_15","23F"
"6073","20_15","23F"
"6074","20_15","23F"
"6075","20_15","23F"
"6076","20_15","23F"
"6077","20_15","23F"
"6078","20_15","23F"
"6079","20_15","23F"
"6080","20_15","23F"
"6081","20_15","23F"
"6082","20_15","23F"
"6083","20_15","23F"
"6084","20_15","23F"
"6085","20_15","23F"
"6086","20_15","23F"
"6087","20_15","23F"
"6088","20_15","23F"
"6089","21_5","19F"
"6090","21_5","19F"
"6091","21_2","19F"
"6092","21_5","19F"
"6093","21_5","19F"
"6094","21_5","19F"
"6095","21_8","19F"
"6096","21_2","19F"
"6097","21_2","19F"
"6098","21_5","19F"
"6099","21_5","19F"
"6100","21_1","19F"
"6101","21_5","19F"
"6102","21_14","19F"
"6103","21_8","19F"
"6104","21_4","19F"
"6105","21_2","19F"
"6106","21_11","19F"
"6107","21_18","19F"
"6108","21_5","19F"
"6109","21_5","19F"
"6110","21_5","19F"
"6111","21_1","19F"
"6112","21_5","19F"
"6113","21_1","19F"
"6114","21_2","19A"
"6115","21_1","19F"
"6116","21_5","19F"
"6117","21_5","19F"
"6118","21_5","19F"
"6119","21_5","19F"
"6120","21_5","19F"
"6121","21_5","19F"
"6122","21_5","19F"
"6123","21_5","19F"
"6124","21_5","19F"
"6125","21_5","19F"
"6126","21_5","19F"
"6127","21_5","19F"
"6128","21_5","19F"
"6129","21_5","19F"
"6130","21_5","19F"
"6131","21_5","19F"
"6132","21_5","19F"
"6133","21_5","19F"
"6134","21_5","19F"
"6135","21_5","19F"
"6136","21_5","19F"
"6137","21_5","19F"
"6138","21_5","19F"
"6139","21_5","19F"
"6140","21_5","19F"
"6141","21_5","19F"
"6142","21_1","19F"
"6143","21_5","19F"
"6144","21_5","19F"
"6145","21_5","19F"
"6146","21_5","19F"
"6147","21_5","19F"
"6148","21_5","19F"
"6149","21_5","19F"
"6150","21_1","19F"
"6151","21_5","19F"
"6152","21_5","19F"
"6153","21_5","19F"
"6154","21_5","19F"
"6155","21_5","19F"
"6156","21_5","19F"
"6157","21_5","19F"
"6158","21_5","19F"
"6159","21_5","19F"
"6160","21_5","19F"
"6161","21_5","19F"
"6162","21_5","19F"
"6163","21_5","19F"
"6164","21_5","14"
"6165","21_5","19F"
"6166","21_5","19F"
"6167","21_5","19F"
"6168","21_9","19F"
"6169","21_1","19F"
"6170","21_2","19F"
"6171","21_2","19F"
"6172","21_10","19F"
"6173","21_2","19F"
"6174","21_2","19F"
"6175","21_6","19F"
"6176","21_2","19F"
"6177","21_2","19F"
"6178","21_23","19F"
"6179","21_16","19F"
"6180","21_16","19F"
"6181","21_1","19A"
"6182","21_5","19F"
"6183","21_5","19F"
"6184","21_5","19F"
"6185","21_5","19F"
"6186","21_5","19F"
"6187","21_5","19F"
"6188","21_5","19F"
"6189","21_5","19F"
"6190","21_5","19F"
"6191","21_5","19F"
"6192","21_5","19F"
"6193","21_5","19F"
"6194","21_5","19F"
"6195","21_5","19F"
"6196","21_5","19F"
"6197","21_5","19F"
"6198","21_5","19F"
"6199","21_5","19F"
"6200","21_5","19F"
"6201","21_5","19F"
"6202","21_5","19F"
"6203","21_5","19F"
"6204","21_5","19F"
"6205","21_5","19F"
"6206","21_5","19F"
"6207","21_5","19F"
"6208","21_5","19F"
"6209","21_5","19F"
"6210","21_5","19F"
"6211","21_5","19F"
"6212","21_5","19F"
"6213","21_5","19F"
"6214","21_5","19F"
"6215","21_5","19F"
"6216","21_5","19F"
"6217","21_5","19F"
"6218","21_5","19F"
"6219","21_5","19F"
"6220","21_5","19F"
"6221","21_5","19F"
"6222","21_5","19F"
"6223","21_5","19F"
"6224","21_5","19F"
"6225","21_5","19F"
"6226","21_5","19F"
"6227","21_5","19F"
"6228","21_5","19F"
"6229","21_5","19F"
"6230","21_5","19F"
"6231","21_5","19F"
"6232","21_5","19F"
"6233","21_5","19F"
"6234","21_5","19F"
"6235","21_5","19F"
"6236","21_5","19F"
"6237","21_5","19F"
"6238","21_5","19F"
"6239","21_5","19F"
"6240","21_5","19F"
"6241","21_5","19F"
"6242","21_5","19F"
"6243","21_5","19F"
"6244","21_5","19F"
"6245","21_5","19F"
"6246","21_5","19F"
"6247","21_5","19F"
"6248","21_5","19F"
"6249","21_5","19F"
"6250","21_5","19F"
"6251","21_5","19F"
"6252","21_5","19F"
"6253","21_5","19F"
"6254","21_5","19F"
"6255","21_5","19F"
"6256","21_5","19F"
"6257","21_5","19F"
"6258","21_5","19F"
"6259","21_5","19F"
"6260","21_5","19F"
"6261","21_5","19F"
"6262","21_5","19F"
"6263","21_5","19F"
"6264","21_5","19F"
"6265","21_5","19F"
"6266","21_5","19F"
"6267","21_5","19F"
"6268","21_5","19F"
"6269","21_5","19F"
"6270","21_5","19F"
"6271","21_5","19F"
"6272","21_5","19F"
"6273","21_5","19F"
"6274","21_5","19F"
"6275","21_5","19F"
"6276","21_5","19F"
"6277","21_1","19F"
"6278","21_5","19F"
"6279","21_1","19F"
"6280","21_5","19F"
"6281","21_5","19F"
"6282","21_5","19F"
"6283","21_5","19F"
"6284","21_5","19F"
"6285","21_5","19F"
"6286","21_5","19F"
"6287","21_5","19F"
"6288","21_5","19F"
"6289","21_5","19F"
"6290","21_1","19F"
"6291","21_5","19F"
"6292","21_5","19F"
"6293","21_5","19F"
"6294","21_5","19F"
"6295","21_5","19F"
"6296","21_5","19F"
"6297","21_5","19F"
"6298","21_5","19F"
"6299","21_19","19F"
"6300","21_16","19F"
"6301","21_2","19F"
"6302","21_21","19F"
"6303","21_4","19F"
"6304","21_26","19F"
"6305","21_22","19F"
"6306","21_7","19F"
"6307","21_17","19F"
"6308","21_24","19F"
"6309","21_16","19F"
"6310","21_2","19F"
"6311","21_16","19F"
"6312","21_2","19F"
"6313","21_23","19F"
"6314","21_1","19A"
"6315","21_25","19F"
"6316","21_23","19F"
"6317","21_1","19A"
"6318","21_13","19F"
"6319","21_2","19F"
"6320","21_3","19F"
"6321","21_2","19F"
"6322","21_4","19F"
"6323","21_15","19F"
"6324","21_2","19F"
"6325","21_2","19F"
"6326","21_12","19F"
"6327","21_20","19F"
"6328","21_2","19F"
"6329","21_8","19F"
"6330","21_2","19F"
"6331","22_79","9V"
"6332","22_88","9V"
"6333","22_101","9V"
"6334","22_65","15A"
"6335","22_69","15A"
"6336","22_60","11A"
"6337","22_2","6A"
"6338","22_1","11A"
"6339","22_102","9V"
"6340","22_122","11A"
"6341","22_62","15A"
"6342","22_125","11A"
"6343","22_55","11A"
"6344","22_13","11A"
"6345","22_132","11A"
"6346","22_136","11A"
"6347","22_129","11A"
"6348","22_136","11A"
"6349","22_136","11A"
"6350","22_132","11A"
"6351","22_136","11A"
"6352","22_128","11A"
"6353","22_128","11A"
"6354","22_130","11A"
"6355","22_136","11A"
"6356","22_132","11A"
"6357","22_108","11A"
"6358","22_98","9V"
"6359","22_15","11A"
"6360","22_65","15A"
"6361","22_56","11A"
"6362","22_11","11A"
"6363","22_103","9V"
"6364","22_104","20A"
"6365","22_119","9V"
"6366","22_104","20A"
"6367","22_14","11A"
"6368","22_104","20A"
"6369","22_43","11A"
"6370","22_117","11A"
"6371","22_65","15A"
"6372","22_23","11A"
"6373","22_54","11A"
"6374","22_67","15A"
"6375","22_53","11A"
"6376","22_104","20A"
"6377","22_65","15A"
"6378","22_78","9V"
"6379","22_80","9V"
"6380","22_84","9V"
"6381","22_87","9V"
"6382","22_77","15A"
"6383","22_85","9V"
"6384","22_75","15A"
"6385","22_83","9V"
"6386","22_72","15A"
"6387","22_72","15A"
"6388","22_95","9V"
"6389","22_72","15A"
"6390","22_71","15A"
"6391","22_72","15A"
"6392","22_76","15A"
"6393","22_76","15A"
"6394","22_105","20A"
"6395","22_140","11A"
"6396","22_126","11A"
"6397","22_124","11A"
"6398","22_9","11A"
"6399","22_104","20A"
"6400","22_104","20A"
"6401","22_120","11A"
"6402","22_34","11A"
"6403","22_35","11A"
"6404","22_63","15A"
"6405","22_104","20A"
"6406","22_68","15A"
"6407","22_104","20A"
"6408","22_65","15A"
"6409","22_109","35A"
"6410","22_65","15A"
"6411","22_8","11A"
"6412","22_104","20A"
"6413","22_100","9V"
"6414","22_19","11A"
"6415","22_37","11A"
"6416","22_25","11A"
"6417","22_36","11A"
"6418","22_99","9V"
"6419","22_26","11A"
"6420","22_28","11A"
"6421","22_38","11A"
"6422","22_136","11A"
"6423","22_136","11A"
"6424","22_136","11A"
"6425","22_136","11A"
"6426","22_128","11A"
"6427","22_136","11A"
"6428","22_136","11A"
"6429","22_3","11A"
"6430","22_65","15A"
"6431","22_33","11A"
"6432","22_104","20A"
"6433","22_68","15A"
"6434","22_4","11A"
"6435","22_39","11A"
"6436","22_21","11A"
"6437","22_65","15A"
"6438","22_20","11A"
"6439","22_22","11A"
"6440","22_104","20A"
"6441","22_104","20A"
"6442","22_100","9V"
"6443","22_104","20A"
"6444","22_74","15A"
"6445","22_5","11A"
"6446","22_57","11A"
"6447","22_74","15A"
"6448","22_58","11A"
"6449","22_32","11A"
"6450","22_111","11A"
"6451","22_64","15A"
"6452","22_44","11A"
"6453","22_29","11A"
"6454","22_31","11A"
"6455","22_40","11A"
"6456","22_136","11A"
"6457","22_136","11A"
"6458","22_135","11A"
"6459","22_132","11A"
"6460","22_136","11A"
"6461","22_136","11A"
"6462","22_132","11A"
"6463","22_104","20A"
"6464","22_59","11A"
"6465","22_104","20A"
"6466","22_65","15A"
"6467","22_104","20A"
"6468","22_10","11A"
"6469","22_65","15A"
"6470","22_41","11A"
"6471","22_64","15A"
"6472","22_47","11A"
"6473","22_104","20A"
"6474","22_65","15A"
"6475","22_104","20A"
"6476","22_42","11A"
"6477","22_104","20A"
"6478","22_104","20A"
"6479","22_115","11A"
"6480","22_50","11A"
"6481","22_12","11A"
"6482","22_7","11A"
"6483","22_30","11A"
"6484","22_65","15A"
"6485","22_114","11A"
"6486","22_65","15A"
"6487","22_107","35A"
"6488","22_65","15A"
"6489","22_104","20A"
"6490","22_106","11A"
"6491","22_16","11A"
"6492","22_65","15A"
"6493","22_104","20A"
"6494","22_65","15A"
"6495","22_104","20A"
"6496","22_104","20A"
"6497","22_113","11A"
"6498","22_66","15A"
"6499","22_24","11A"
"6500","22_104","20A"
"6501","22_104","20A"
"6502","22_65","15A"
"6503","22_68","15A"
"6504","22_65","15A"
"6505","22_110","11A"
"6506","22_52","11A"
"6507","22_6","11A"
"6508","22_65","15A"
"6509","22_65","15A"
"6510","22_49","11A"
"6511","22_65","15A"
"6512","22_48","11A"
"6513","22_65","15A"
"6514","22_116","11A"
"6515","22_104","20A"
"6516","22_18","11A"
"6517","22_65","15A"
"6518","22_68","15A"
"6519","22_65","15A"
"6520","22_17","11A"
"6521","22_27","11A"
"6522","22_65","15A"
"6523","22_61","11A"
"6524","22_112","11A"
"6525","22_46","11A"
"6526","22_51","11A"
"6527","22_104","20A"
"6528","22_118","11A"
"6529","22_45","11A"
"6530","22_128","11A"
"6531","22_139","11A"
"6532","22_123","11A"
"6533","22_136","11A"
"6534","22_136","11A"
"6535","22_138","11A"
"6536","22_136","11A"
"6537","22_143","11A"
"6538","22_135","11A"
"6539","22_132","11A"
"6540","22_127","11A"
"6541","22_135","11A"
"6542","22_134","11A"
"6543","22_142","11A"
"6544","22_132","11A"
"6545","22_137","11A"
"6546","22_82","9V"
"6547","22_73","15A"
"6548","22_93","9V"
"6549","22_62","15A"
"6550","22_72","19F"
"6551","22_89","9V"
"6552","22_90","9V"
"6553","22_97","9V"
"6554","22_70","19A"
"6555","22_121","11A"
"6556","22_63","15A"
"6557","22_71","15A"
"6558","22_121","11A"
"6559","22_134","11A"
"6560","22_131","11A"
"6561","22_133","11A"
"6562","22_141","11A"
"6563","22_91","9V"
"6564","22_86","9V"
"6565","22_96","9V"
"6566","22_77","15A"
"6567","22_81","9V"
"6568","22_94","9V"
"6569","22_77","15A"
"6570","22_92","9V"
"6571","23_65","6B"
"6572","23_62","6B"
"6573","23_66","6B"
"6574","23_66","6B"
"6575","23_141","6B"
"6576","23_106","6B"
"6577","23_59","6B"
"6578","23_82","6B"
"6579","23_66","6B"
"6580","23_3","6B"
"6581","23_107","6B"
"6582","23_109","6B"
"6583","23_66","6B"
"6584","23_75","6A"
"6585","23_140","6B"
"6586","23_51","6B"
"6587","23_64","6A"
"6588","23_63","6B"
"6589","23_103","6B"
"6590","23_105","6B"
"6591","23_61","6B"
"6592","23_36","6B"
"6593","23_57","6B"
"6594","23_42","6B"
"6595","23_110","6B"
"6596","23_66","6B"
"6597","23_110","6B"
"6598","23_66","6B"
"6599","23_66","6B"
"6600","23_66","6B"
"6601","23_66","6B"
"6602","23_67","6B"
"6603","23_66","6B"
"6604","23_76","6A"
"6605","23_74","6B"
"6606","23_73","6B"
"6607","23_77","6A"
"6608","23_84","6B"
"6609","23_66","6B"
"6610","23_68","6B"
"6611","23_111","6B"
"6612","23_87","6B"
"6613","23_98","6B"
"6614","23_10","6B"
"6615","23_8","6B"
"6616","23_2","6B"
"6617","23_31","6B"
"6618","23_27","6B"
"6619","23_25","6B"
"6620","23_7","6B"
"6621","23_33","6B"
"6622","23_28","6B"
"6623","23_30","6B"
"6624","23_29","6B"
"6625","23_98","6B"
"6626","23_54","6B"
"6627","23_47","6B"
"6628","23_58","6B"
"6629","23_100","6B"
"6630","23_55","6A"
"6631","23_56","6B"
"6632","23_101","6B"
"6633","23_49","6B"
"6634","23_53","6B"
"6635","23_52","6B"
"6636","23_6","6B"
"6637","23_1","6B"
"6638","23_9","6B"
"6639","23_11","6B"
"6640","23_13","6B"
"6641","23_12","6B"
"6642","23_35","6B"
"6643","23_99","6A"
"6644","23_104","6B"
"6645","23_45","6B"
"6646","23_48","6B"
"6647","23_37","6B"
"6648","23_102","6B"
"6649","23_38","6B"
"6650","23_39","6B"
"6651","23_43","6B"
"6652","23_143","6B"
"6653","23_142","6B"
"6654","23_69","6B"
"6655","23_4","6B"
"6656","23_14","6A"
"6657","23_20","6A"
"6658","23_19","6A"
"6659","23_21","6A"
"6660","23_22","6A"
"6661","23_17","6A"
"6662","23_23","6B"
"6663","23_18","6A"
"6664","23_26","6B"
"6665","23_24","6B"
