"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"1559","14","25F",0,21,2,0,"0","1","2","1","0","1","0","1","0","0","0","1"
"1560","8","25F",0,7,2,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"1561","15F","25F",0,2,2,0,"0","1","2","1","0","1","0","1","1","0","0","1"
"1562","33F","25F",0,3,2,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"1563","10A","25F",0,18,2,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"1564","10B","25F",0,5,2,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"1565","13","25F",0,24,2,0,"0","1","2","1","0","1","0","2","0","0","0","1"
"1566","22F","25F",0,14,2,0,"1","1","2","0","0","2","0","1","0","0","0","0"
"1567","10B","28A",0,5,3,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1568","6B","28A",0,60,3,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"1569","9V","28A",0,9,3,0,"1","1","1","0","0","0","0","0","1","0","1","1"
"1570","17F","28A",0,15,3,0,"0","1","1","0","0","1","0","0","1","0","0","0"
"1571","18B","28A",0,4,3,0,"0","1","1","0","0","1","1","0","1","0","0","0"
"1572","19A","28A",0,59,3,0,"0","0","1","0","0","1","0","0","1","0","1","1"
"1573","17A","28A",0,2,3,0,"1","1","1","0","0","1","0","0","1","0","0","0"
"1574","11A","28A",0,20,3,0,"0","1","1","0","0","0","1","0","1","0","0","0"
"1575","19F","28A",0,51,3,0,"0","0","1","0","0","1","0","0","1","0","1","1"
"1576","35A","28A",0,8,3,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1577","33F","28A",0,3,3,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1578","39","28A",0,2,3,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1579","22F","28A",0,14,3,0,"1","1","1","0","0","1","0","0","1","0","0","0"
"1580","46","28A",0,2,3,0,"0","1","0","1","0","0","0","0","1","1","0","1"
"1581","18F","28A",0,6,3,0,"0","1","1","0","0","1","1","0","1","0","0","0"
"1582","35F","28A",0,13,3,0,"0","1","0","0","0","0","0","1","1","0","0","0"
"1583","29","28A",0,10,3,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1584","33B","28A",0,3,3,0,"0","1","1","0","0","0","0","1","1","0","0","1"
"1585","4","28A",0,14,3,0,"0","1","0","0","0","0","0","0","1","1","1","1"
"1586","23F","28A",0,39,3,0,"0","1","1","0","0","1","1","0","1","0","0","0"
"1587","28A","28A",0,3,3,1,"0","0","0","0","0","0","0","0","2","0","0","0"
"1588","19B","28A",0,8,3,0,"0","0","1","0","0","1","0","0","1","0","1","1"
"1589","7B","28A",0,4,3,0,"0","0","1","1","0","1","0","0","1","0","0","1"
"1590","10F","28A",0,2,3,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1591","3","28A",0,18,3,0,"1","0","1","0","0","0","0","0","1","0","0","0"
"1592","25F","28A",0,2,3,0,"0","0","1","0","0","1","0","1","1","0","0","0"
"1593","42","28A",0,1,3,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1594","35B","28A",0,18,3,0,"0","1","1","0","0","0","0","1","1","0","0","1"
"1595","33A","28A",0,1,3,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1596","6D","28A",0,2,3,0,"0","0","1","0","0","1","0","1","1","0","0","0"
"1597","9N","28A",0,7,3,0,"1","0","1","1","0","0","0","0","1","0","1","1"
"1598","8","28A",0,7,3,0,"1","1","1","0","0","0","0","0","1","0","0","0"
"1599","31","28A",0,4,3,0,"1","1","0","0","0","1","0","0","1","0","0","0"
"1600","35C","28A",0,4,3,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1601","6C","28A",0,28,3,0,"0","0","1","0","0","1","0","1","1","0","0","0"
"1602","20B","28A",0,5,3,0,"0","1","1","1","0","0","0","0","1","0","0","1"
"1603","16F","28A",0,23,3,0,"0","1","1","0","0","1","1","0","1","0","0","0"
"1604","12A","28A",0,2,3,0,"0","0","1","1","0","0","0","0","1","1","0","1"
"1605","10A","28A",0,18,3,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1606","13","28A",0,24,3,0,"0","1","1","1","0","0","0","1","1","0","0","1"
"1607","6A","28A",0,61,3,0,"0","1","1","0","0","1","0","1","1","0","0","0"
"1608","9A","28A",0,1,3,0,"1","1","1","0","0","0","0","0","1","0","1","1"
"1609","20A","28A",0,9,3,0,"0","1","1","1","0","0","0","0","1","0","0","1"
"1610","14","28A",0,21,3,0,"0","1","1","1","0","0","0","0","1","0","0","1"
"1611","33D","28A",0,2,3,0,"0","1","1","0","0","0","0","1","1","0","0","1"
"1612","45","28A",0,3,3,0,"0","1","0","1","0","1","1","0","1","1","0","1"
"1613","18A","28A",0,7,3,0,"0","1","1","1","0","1","1","0","1","0","0","1"
"1614","21","28A",0,10,3,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1615","28F","28A",1,9,3,1,"0","0","1","0","0","1","1","0","2","0","0","0"
"1616","9L","28A",0,10,3,0,"1","1","1","1","0","0","0","0","1","0","1","1"
"1617","15F","28A",0,2,3,0,"0","1","1","1","0","0","0","0","2","0","0","1"
"1618","7F","28A",0,4,3,0,"0","1","1","1","0","1","0","0","1","0","0","1"
"1619","15A","28A",0,21,3,0,"0","1","1","1","0","0","1","0","1","0","0","1"
"1620","34","28A",0,23,3,0,"0","1","1","0","0","0","0","1","1","0","0","0"
"1621","18C","28A",0,13,3,0,"0","1","1","0","0","1","1","0","1","0","0","0"
"1622","12F","28A",0,7,3,0,"0","1","1","0","0","0","0","0","1","1","0","1"
"1623","15B/C","28A",0,32,3,0,"0","1","1","1","0","0","1","0","1","0","0","1"
"1624","33C","28A",0,2,3,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1625","18F","28F",0,6,9,0,"0","1","2","0","0","2","2","0","1","0","0","0"
"1626","4","28F",0,14,9,0,"0","1","1","0","0","1","1","0","1","1","1","1"
"1627","3","28F",0,18,9,0,"1","0","2","0","0","1","1","0","1","0","0","0"
"1628","6D","28F",0,2,9,0,"0","0","2","0","0","2","1","1","1","0","0","0"
"1629","35B","28F",0,18,9,0,"0","1","2","0","0","1","1","1","1","0","0","1"
"1630","31","28F",0,4,9,0,"1","1","1","0","0","2","1","0","1","0","0","0"
"1631","33D","28F",0,2,9,0,"0","1","2","0","0","1","1","1","1","0","0","1"
"1632","21","28F",0,10,9,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1633","17F","28F",0,15,9,0,"0","1","2","0","0","2","1","0","1","0","0","0"
"1634","23F","28F",1,39,9,0,"0","1","2","0","0","2","2","0","1","0","0","0"
"1635","20B","28F",0,5,9,0,"0","1","2","1","0","1","1","0","1","0","0","1"
"1636","11A","28F",0,20,9,0,"0","1","2","0","0","1","2","0","1","0","0","0"
"1637","33B","28F",0,3,9,0,"0","1","2","0","0","1","1","1","1","0","0","1"
"1638","17A","28F",0,2,9,0,"1","1","2","0","0","2","1","0","1","0","0","0"
"1639","15F","28F",0,2,9,0,"0","1","2","1","0","1","1","0","2","0","0","1"
"1640","18B","28F",0,4,9,0,"0","1","2","0","0","2","2","0","1","0","0","0"
"1641","10A","28F",0,18,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1642","6C","28F",0,28,9,0,"0","0","2","0","0","2","1","1","1","0","0","0"
"1643","39","28F",0,2,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1644","13","28F",0,24,9,0,"0","1","2","1","0","1","1","1","1","0","0","1"
"1645","12A","28F",0,2,9,0,"0","0","2","1","0","1","1","0","1","1","0","1"
"1646","7B","28F",0,4,9,0,"0","0","2","1","0","2","1","0","1","0","0","1"
"1647","10B","28F",0,5,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1648","35C","28F",0,4,9,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1649","34","28F",0,23,9,0,"0","1","2","0","0","1","1","1","1","0","0","0"
"1650","29","28F",0,10,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1651","45","28F",0,3,9,0,"0","1","1","1","0","2","2","0","1","1","0","1"
"1652","9N","28F",0,7,9,0,"1","0","2","1","0","1","1","0","1","0","1","1"
"1653","28A","28F",1,3,9,1,"0","0","1","0","0","1","1","0","2","0","0","0"
"1654","19B","28F",0,8,9,0,"0","0","2","0","0","2","1","0","1","0","1","1"
"1655","18A","28F",0,7,9,0,"0","1","2","1","0","2","2","0","1","0","0","1"
"1656","19A","28F",0,59,9,0,"0","0","2","0","0","2","1","0","1","0","1","1"
"1657","33F","28F",0,3,9,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1658","19F","28F",0,51,9,0,"0","0","2","0","0","2","1","0","1","0","1","1"
"1659","42","28F",0,1,9,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1660","10F","28F",0,2,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1661","8","28F",0,7,9,0,"1","1","2","0","0","1","1","0","1","0","0","0"
"1662","12F","28F",0,7,9,0,"0","1","2","0","0","1","1","0","1","1","0","1"
"1663","7F","28F",0,4,9,0,"0","1","2","1","0","2","1","0","1","0","0","1"
"1664","15B/C","28F",0,32,9,0,"0","1","2","1","0","1","2","0","1","0","0","1"
"1665","9A","28F",0,1,9,0,"1","1","2","0","0","1","1","0","1","0","1","1"
"1666","22F","28F",0,14,9,0,"1","1","2","0","0","2","1","0","1","0","0","0"
"1667","9V","28F",1,9,9,0,"1","1","2","0","0","1","1","0","1","0","1","1"
"1668","28F","28F",0,9,9,1,"0","0","2","0","0","2","2","0","2","0","0","0"
"1669","6B","28F",0,60,9,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"1670","33C","28F",0,2,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1671","35A","28F",0,8,9,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1672","6A","28F",0,61,9,0,"0","1","2","0","0","2","1","1","1","0","0","0"
"1673","9L","28F",0,10,9,0,"1","1","2","1","0","1","1","0","1","0","1","1"
"1674","35F","28F",0,13,9,0,"0","1","1","0","0","1","1","1","1","0","0","0"
"1675","20A","28F",0,9,9,0,"0","1","2","1","0","1","1","0","1","0","0","1"
"1676","46","28F",0,2,9,0,"0","1","1","1","0","1","1","0","1","1","0","1"
"1677","33A","28F",0,1,9,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1678","16F","28F",0,23,9,0,"0","1","2","0","0","2","2","0","1","0","0","0"
"1679","15A","28F",0,21,9,0,"0","1","2","1","0","1","2","0","1","0","0","1"
"1680","25F","28F",0,2,9,0,"0","0","2","0","0","2","1","1","1","0","0","0"
"1681","18C","28F",0,13,9,0,"0","1","2","0","0","2","2","0","1","0","0","0"
"1682","14","28F",0,21,9,0,"0","1","2","1","0","1","1","0","1","0","0","1"
"1683","7F","29",0,4,10,0,"0","2","1","1","0","1","0","1","0","0","0","2"
"1684","16F","29",0,23,10,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1685","11A","29",0,20,10,0,"0","2","1","0","0","0","1","1","0","0","0","1"
"1686","33F","29",0,3,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1687","29","29",0,10,10,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"1688","31","29",0,4,10,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1689","45","29",0,3,10,0,"0","2","0","1","0","1","1","1","0","1","0","2"
"1690","17F","29",1,15,10,0,"0","2","1","0","0","1","0","1","0","0","0","1"
"1691","10F","29",0,2,10,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"1692","22F","29",0,14,10,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"1693","20B","29",0,5,10,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"1694","10A","29",1,18,10,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"1695","18C","29",0,13,10,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1696","8","29",0,7,10,0,"1","2","1","0","0","0","0","1","0","0","0","1"
"1697","34","29",0,23,10,0,"0","2","1","0","0","0","0","2","0","0","0","1"
"1698","20A","29",0,9,10,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"1699","39","29",0,2,10,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"1700","35F","29",1,13,10,0,"0","2","0","0","0","0","0","2","0","0","0","1"
"1701","6B","29",1,60,10,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"1702","28A","29",0,3,10,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"1703","18B","29",0,4,10,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1704","15F","29",0,2,10,0,"0","2","1","1","0","0","0","1","1","0","0","2"
"1705","17A","29",0,2,10,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"1706","6A","29",3,61,10,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"1707","33A","29",0,1,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1708","15B/C","29",1,32,10,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"1709","18A","29",0,7,10,0,"0","2","1","1","0","1","1","1","0","0","0","2"
"1710","23F","29",2,39,10,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1711","7B","29",1,4,10,0,"0","1","1","1","0","1","0","1","0","0","0","2"
"1712","42","29",0,1,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1713","9N","29",0,7,10,0,"1","1","1","1","0","0","0","1","0","0","1","2"
"1714","35C","29",0,4,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1715","6C","29",2,28,10,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"1716","19A","29",1,59,10,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"1717","35B","29",2,18,10,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"1718","19F","29",1,51,10,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"1719","12F","29",0,7,10,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"1720","14","29",0,21,10,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"1721","33B","29",0,3,10,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"1722","12A","29",0,2,10,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"1723","21","29",0,10,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1724","9A","29",0,1,10,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"1725","9V","29",0,9,10,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"1726","46","29",0,2,10,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"1727","15A","29",0,21,10,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"1728","13","29",0,24,10,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"1729","6D","29",1,2,10,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"1730","35A","29",0,8,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1731","10B","29",0,5,10,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"1732","9L","29",0,10,10,0,"1","2","1","1","0","0","0","1","0","0","1","2"
"1733","18F","29",0,6,10,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1734","19B","29",0,8,10,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"1735","33D","29",0,2,10,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"1736","33C","29",0,2,10,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"1737","3","29",1,18,10,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1738","25F","29",0,2,10,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"1739","4","29",0,14,10,0,"0","2","0","0","0","0","0","1","0","1","1","2"
"1740","28F","29",0,9,10,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"1741","33A","3",1,1,18,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1742","19F","3",5,51,18,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"1743","3","3",0,18,18,1,"2","0","2","0","0","0","0","0","0","0","0","0"
"1744","29","3",1,10,18,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1745","25F","3",0,2,18,0,"1","0","2","0","0","1","0","1","0","0","0","0"
"1746","15F","3",0,2,18,0,"1","1","2","1","0","0","0","0","1","0","0","1"
"1747","18A","3",1,7,18,0,"1","1","2","1","0","1","1","0","0","0","0","1"
"1748","35A","3",1,8,18,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1749","19A","3",6,59,18,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"1750","18B","3",1,4,18,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"1751","34","3",0,23,18,0,"1","1","2","0","0","0","0","1","0","0","0","0"
"1752","7F","3",0,4,18,0,"1","1","2","1","0","1","0","0","0","0","0","1"
"1753","10F","3",0,2,18,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1754","33D","3",0,2,18,0,"1","1","2","0","0","0","0","1","0","0","0","1"
"1755","17F","3",3,15,18,0,"1","1","2","0","0","1","0","0","0","0","0","0"
"1756","6B","3",0,60,18,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"1757","17A","3",0,2,18,0,"2","1","2","0","0","1","0","0","0","0","0","0"
"1758","35C","3",0,4,18,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1759","42","3",0,1,18,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1760","6A","3",2,61,18,0,"1","1","2","0","0","1","0","1","0","0","0","0"
"1761","35B","3",1,18,18,0,"1","1","2","0","0","0","0","1","0","0","0","1"
"1762","23F","3",5,39,18,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"1763","7B","3",2,4,18,0,"1","0","2","1","0","1","0","0","0","0","0","1"
"1764","22F","3",1,14,18,0,"2","1","2","0","0","1","0","0","0","0","0","0"
"1765","9L","3",0,10,18,0,"2","1","2","1","0","0","0","0","0","0","1","1"
"1766","33C","3",1,2,18,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1767","28A","3",0,3,18,0,"1","0","1","0","0","0","0","0","1","0","0","0"
"1768","31","3",1,4,18,0,"2","1","1","0","0","1","0","0","0","0","0","0"
"1769","6C","3",2,28,18,0,"1","0","2","0","0","1","0","1","0","0","0","0"
"1770","18C","3",3,13,18,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"1771","39","3",0,2,18,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1772","8","3",1,7,18,0,"2","1","2","0","0","0","0","0","0","0","0","0"
"1773","20A","3",0,9,18,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"1774","12F","3",1,7,18,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"1775","9A","3",0,1,18,0,"2","1","2","0","0","0","0","0","0","0","1","1"
"1776","46","3",0,2,18,0,"1","1","1","1","0","0","0","0","0","1","0","1"
"1777","11A","3",3,20,18,0,"1","1","2","0","0","0","1","0","0","0","0","0"
"1778","21","3",1,10,18,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1779","33B","3",0,3,18,0,"1","1","2","0","0","0","0","1","0","0","0","1"
"1780","18F","3",1,6,18,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"1781","16F","3",0,23,18,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"1782","13","3",0,24,18,0,"1","1","2","1","0","0","0","1","0","0","0","1"
"1783","14","3",4,21,18,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"1784","10B","3",0,5,18,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1785","33F","3",2,3,18,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1786","10A","3",1,18,18,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"1787","45","3",0,3,18,0,"1","1","1","1","0","1","1","0","0","1","0","1"
"1788","15B/C","3",2,32,18,0,"1","1","2","1","0","0","1","0","0","0","0","1"
"1789","19B","3",0,8,18,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"1790","12A","3",0,2,18,0,"1","0","2","1","0","0","0","0","0","1","0","1"
"1791","6D","3",0,2,18,0,"1","0","2","0","0","1","0","1","0","0","0","0"
"1792","20B","3",1,5,18,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"1793","9N","3",1,7,18,0,"2","0","2","1","0","0","0","0","0","0","1","1"
"1794","4","3",1,14,18,0,"1","1","1","0","0","0","0","0","0","1","1","1"
"1795","28F","3",0,9,18,0,"1","0","2","0","0","1","1","0","1","0","0","0"
"1796","15A","3",3,21,18,0,"1","1","2","1","0","0","1","0","0","0","0","1"
"1797","9V","3",1,9,18,0,"2","1","2","0","0","0","0","0","0","0","1","1"
"1798","35F","3",0,13,18,0,"1","1","1","0","0","0","0","1","0","0","0","0"
"1799","6B","31",0,60,4,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"1800","9V","31",0,9,4,0,"2","2","1","0","0","1","0","0","0","0","1","1"
"1801","22F","31",2,14,4,0,"2","2","1","0","0","2","0","0","0","0","0","0"
"1802","6D","31",0,2,4,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"1803","4","31",0,14,4,0,"1","2","0","0","0","1","0","0","0","1","1","1"
"1804","33B","31",0,3,4,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"1805","6C","31",0,28,4,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"1806","35B","31",0,18,4,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"1807","17A","31",0,2,4,0,"2","2","1","0","0","2","0","0","0","0","0","0"
"1808","10A","31",0,18,4,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1809","28A","31",0,3,4,0,"1","1","0","0","0","1","0","0","1","0","0","0"
"1810","7F","31",0,4,4,0,"1","2","1","1","0","2","0","0","0","0","0","1"
"1811","42","31",1,1,4,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1812","21","31",0,10,4,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1813","7B","31",0,4,4,0,"1","1","1","1","0","2","0","0","0","0","0","1"
"1814","34","31",0,23,4,0,"1","2","1","0","0","1","0","1","0","0","0","0"
"1815","33F","31",1,3,4,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1816","39","31",0,2,4,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1817","19B","31",0,8,4,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"1818","13","31",0,24,4,0,"1","2","1","1","0","1","0","1","0","0","0","1"
"1819","14","31",0,21,4,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"1820","33D","31",0,2,4,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"1821","10F","31",0,2,4,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1822","12A","31",0,2,4,0,"1","1","1","1","0","1","0","0","0","1","0","1"
"1823","19F","31",0,51,4,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"1824","9N","31",0,7,4,0,"2","1","1","1","0","1","0","0","0","0","1","1"
"1825","35F","31",0,13,4,0,"1","2","0","0","0","1","0","1","0","0","0","0"
"1826","18A","31",0,7,4,0,"1","2","1","1","0","2","1","0","0","0","0","1"
"1827","9L","31",0,10,4,0,"2","2","1","1","0","1","0","0","0","0","1","1"
"1828","20A","31",0,9,4,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"1829","46","31",0,2,4,0,"1","2","0","1","0","1","0","0","0","1","0","1"
"1830","20B","31",0,5,4,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"1831","29","31",0,10,4,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1832","9A","31",0,1,4,0,"2","2","1","0","0","1","0","0","0","0","1","1"
"1833","17F","31",0,15,4,0,"1","2","1","0","0","2","0","0","0","0","0","0"
"1834","25F","31",0,2,4,0,"1","1","1","0","0","2","0","1","0","0","0","0"
"1835","35A","31",0,8,4,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1836","15F","31",0,2,4,0,"1","2","1","1","0","1","0","0","1","0","0","1"
"1837","6A","31",0,61,4,0,"1","2","1","0","0","2","0","1","0","0","0","0"
"1838","19A","31",0,59,4,0,"1","1","1","0","0","2","0","0","0","0","1","1"
"1839","8","31",1,7,4,0,"2","2","1","0","0","1","0","0","0","0","0","0"
"1840","33C","31",0,2,4,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1841","31","31",0,4,4,1,"2","2","0","0","0","2","0","0","0","0","0","0"
"1842","11A","31",1,20,4,0,"1","2","1","0","0","1","1","0","0","0","0","0"
"1843","16F","31",0,23,4,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"1844","28F","31",0,9,4,0,"1","1","1","0","0","2","1","0","1","0","0","0"
"1845","3","31",1,18,4,0,"2","1","1","0","0","1","0","0","0","0","0","0"
"1846","15B/C","31",0,32,4,0,"1","2","1","1","0","1","1","0","0","0","0","1"
"1847","45","31",0,3,4,0,"1","2","0","1","0","2","1","0","0","1","0","1"
"1848","33A","31",1,1,4,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1849","35C","31",0,4,4,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1850","18C","31",1,13,4,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"1851","23F","31",1,39,4,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"1852","18F","31",0,6,4,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"1853","18B","31",0,4,4,0,"1","2","1","0","0","2","1","0","0","0","0","0"
"1854","12F","31",0,7,4,0,"1","2","1","0","0","1","0","0","0","1","0","1"
"1855","10B","31",0,5,4,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"1856","15A","31",1,21,4,0,"1","2","1","1","0","1","1","0","0","0","0","1"
"1857","9L","33A",0,10,1,0,"1","2","2","1","2","0","0","0","0","0","1","1"
"1858","12A","33A",0,2,1,0,"0","1","2","1","2","0","0","0","0","1","0","1"
"1859","19B","33A",0,8,1,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"1860","28F","33A",0,9,1,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"1861","17A","33A",0,2,1,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1862","9A","33A",0,1,1,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"1863","8","33A",1,7,1,0,"1","2","2","0","2","0","0","0","0","0","0","0"
"1864","6C","33A",0,28,1,0,"0","1","2","0","2","1","0","1","0","0","0","0"
"1865","9V","33A",0,9,1,0,"1","2","2","0","2","0","0","0","0","0","1","1"
"1866","29","33A",0,10,1,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"1867","9N","33A",0,7,1,0,"1","1","2","1","2","0","0","0","0","0","1","1"
"1868","42","33A",0,1,1,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"1869","33A","33A",0,1,1,1,"0","2","2","0","2","0","0","0","0","0","0","0"
"1870","10F","33A",0,2,1,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"1871","7F","33A",0,4,1,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"1872","33B","33A",0,3,1,1,"0","2","2","0","2","0","0","1","0","0","0","1"
"1873","19A","33A",0,59,1,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"1874","39","33A",0,2,1,0,"0","2","1","0","2","0","0","1","0","0","0","1"
"1875","35A","33A",0,8,1,0,"0","2","2","0","2","0","0","0","0","0","0","0"
"1876","23F","33A",1,39,1,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"1877","19F","33A",0,51,1,0,"0","1","2","0","2","1","0","0","0","0","1","1"
"1878","35B","33A",0,18,1,0,"0","2","2","0","2","0","0","1","0","0","0","1"
"1879","33F","33A",1,3,1,1,"0","2","2","0","2","0","0","0","0","0","0","0"
