"","phylo.grp","In_Silico_Serotype"
"8034","37_2","6B"
"8035","37_2","6B"
"8036","37_2","6B"
"8037","37_2","6B"
"8038","37_2","6B"
"8039","37_2","6B"
"8040","37_2","6B"
"8041","37_2","6B"
"8042","37_2","6B"
"8043","37_2","6B"
"8044","37_2","6B"
"8045","37_2","6B"
"8046","37_2","6B"
"8047","37_2","6B"
"8048","37_2","6B"
"8049","37_2","6B"
"8050","37_2","6B"
"8051","37_2","6B"
"8052","37_2","6B"
"8053","37_2","6B"
"8054","37_2","6B"
"8055","37_2","6B"
"8056","37_2","6B"
"8057","37_1","6B"
"8058","37_2","6B"
"8059","37_2","6B"
"8060","37_2","6B"
"8061","37_2","6B"
"8062","37_2","6B"
"8063","37_2","6B"
"8064","37_2","6B"
"8065","37_2","6B"
"8066","37_2","6B"
"8067","37_2","23F"
"8068","37_2","6B"
"8069","37_2","6B"
"8070","37_2","6B"
"8071","37_2","6B"
"8072","37_2","6B"
"8073","37_2","6B"
"8074","37_2","6B"
"8075","37_2","6B"
"8076","37_2","6B"
"8077","37_2","6B"
"8078","37_1","6B"
"8079","37_2","6B"
"8080","37_2","6B"
"8081","37_2","6B"
"8082","37_2","6B"
"8083","37_1","6B"
"8084","37_2","6B"
"8085","37_2","6B"
"8086","38_12","38"
"8087","38_11","38"
"8088","38_3","38"
"8089","38_10","38"
"8090","38_12","38"
"8091","38_11","38"
"8092","38_12","38"
"8093","38_12","38"
"8094","38_12","38"
"8095","38_12","38"
"8096","38_12","38"
"8097","38_12","38"
"8098","38_12","38"
"8099","38_12","38"
"8100","38_12","38"
"8101","38_12","38"
"8102","38_12","38"
"8103","38_12","38"
"8104","38_12","38"
"8105","38_4","38"
"8106","38_4","38"
"8107","38_12","38"
"8108","38_12","38"
"8109","38_12","38"
"8110","38_12","38"
"8111","38_12","38"
"8112","38_12","38"
"8113","38_12","38"
"8114","38_12","38"
"8115","38_12","38"
"8116","38_12","38"
"8117","38_12","38"
"8118","38_12","38"
"8119","38_12","38"
"8120","38_12","38"
"8121","38_12","38"
"8122","38_12","38"
"8123","38_12","38"
"8124","38_12","38"
"8125","38_12","38"
"8126","38_2","38"
"8127","38_12","38"
"8128","38_12","38"
"8129","38_12","38"
"8130","38_12","38"
"8131","38_12","38"
"8132","38_12","38"
"8133","38_12","38"
"8134","38_12","38"
"8135","38_12","38"
"8136","38_12","38"
"8137","38_12","38"
"8138","38_12","38"
"8139","38_12","38"
"8140","38_12","38"
"8141","38_12","38"
"8142","38_5","38"
"8143","38_5","38"
"8144","38_12","38"
"8145","38_12","38"
"8146","38_12","38"
"8147","38_5","38"
"8148","38_12","38"
"8149","38_12","38"
"8150","38_12","38"
"8151","38_12","38"
"8152","38_12","38"
"8153","38_12","38"
"8154","38_12","38"
"8155","38_12","38"
"8156","38_12","38"
"8157","38_5","38"
"8158","38_5","38"
"8159","38_9","38"
"8160","38_7","38"
"8161","38_6","38"
"8162","38_8","38"
"8163","38_12","38"
"8164","38_12","38"
"8165","38_5","38"
"8166","38_5","38"
"8167","38_12","38"
"8168","38_1","38"
"8169","38_12","38"
"8170","38_12","38"
"8171","38_12","38"
"8172","38_12","38"
"8173","38_12","38"
"8174","38_12","38"
"8175","38_12","38"
"8176","38_12","38"
"8177","38_12","38"
"8178","39_1","14"
"8179","39_1","14"
"8180","39_1","14"
"8181","39_1","14"
"8182","39_1","14"
"8183","39_1","14"
"8184","39_1","14"
"8185","39_1","14"
"8186","39_1","14"
"8187","39_1","14"
"8188","39_1","14"
"8189","39_1","14"
"8190","39_1","14"
"8191","39_1","14"
"8192","39_1","14"
"8193","39_1","14"
"8194","39_1","14"
"8195","39_1","14"
"8196","39_1","14"
"8197","39_1","14"
"8198","39_1","14"
"8199","39_1","14"
"8200","39_1","14"
"8201","39_1","14"
"8202","39_1","14"
"8203","39_1","14"
"8204","39_1","14"
"8205","39_1","14"
"8206","39_1","14"
"8207","39_1","14"
"8208","39_1","14"
"8209","39_1","14"
"8210","39_1","14"
"8211","39_1","14"
"8212","39_1","14"
"8213","39_1","14"
"8214","39_1","14"
"8215","39_1","14"
"8216","39_1","14"
"8217","39_1","14"
"8218","39_1","14"
"8219","39_1","14"
"8220","39_1","14"
"8221","39_1","14"
"8222","39_1","14"
"8223","39_1","14"
"8224","39_1","14"
"8225","39_1","14"
"8226","39_1","14"
"8227","39_1","14"
"8228","39_1","14"
"8229","39_1","14"
"8230","39_1","14"
"8231","39_1","14"
"8232","39_1","14"
"8233","39_1","14"
"8234","39_1","14"
"8235","39_1","14"
"8236","39_1","14"
"8237","39_1","14"
"8238","39_1","14"
"8239","39_1","14"
"8240","39_1","14"
"8241","39_1","14"
"8242","39_1","14"
"8243","39_1","14"
"8244","39_1","14"
"8245","40_20","22A"
"8246","40_101","18C"
"8247","40_91","22A"
"8248","40_38","15BC"
"8249","40_44","15BC"
"8250","40_39","15BC"
"8251","40_10","22A"
"8252","40_11","22A"
"8253","40_47","15BC"
"8254","40_64","15BC"
"8255","40_58","15BC"
"8256","40_48","15BC"
"8257","40_9","22A"
"8258","40_49","15BC"
"8259","40_21","23F"
"8260","40_2","17F"
"8261","40_25","15BC"
"8262","40_35","15BC"
"8263","40_50","15BC"
"8264","40_22","23F"
"8265","40_59","15BC"
"8266","40_66","15BC"
"8267","40_79","10A"
"8268","40_78","10A"
"8269","40_81","10A"
"8270","40_82","10A"
"8271","40_80","10A"
"8272","40_74","15A"
"8273","40_105","22A"
"8274","40_111","22A"
"8275","40_65","15BC"
"8276","40_89","11A"
"8277","40_5","22A"
"8278","40_97","18C"
"8279","40_70","22A"
"8280","40_93","18C"
"8281","40_96","18C"
"8282","40_98","18C"
"8283","40_63","15BC"
"8284","40_3","17F"
"8285","40_67","15BC"
"8286","40_23","22A"
"8287","40_30","17F"
"8288","40_24","22A"
"8289","40_29","17F"
"8290","40_61","15BC"
"8291","40_28","17F"
"8292","40_88","10A"
"8293","40_75","15A"
"8294","40_87","10A"
"8295","40_76","22A"
"8296","40_56","15BC"
"8297","40_32","17F"
"8298","40_33","17F"
"8299","40_51","15BC"
"8300","40_52","15BC"
"8301","40_57","15BC"
"8302","40_54","15BC"
"8303","40_55","15BC"
"8304","40_77","10A"
"8305","40_83","10A"
"8306","40_72","15A"
"8307","40_84","10A"
"8308","40_71","15A"
"8309","40_14","22A"
"8310","40_19","22A"
"8311","40_16","22A"
"8312","40_62","15BC"
"8313","40_40","15BC"
"8314","40_17","22A"
"8315","40_60","15BC"
"8316","40_6","22A"
"8317","40_13","22A"
"8318","40_36","15BC"
"8319","40_31","17F"
"8320","40_37","15BC"
"8321","40_45","15BC"
"8322","40_7","22A"
"8323","40_8","22A"
"8324","40_12","22A"
"8325","40_46","15BC"
"8326","40_43","15BC"
"8327","40_26","15BC"
"8328","40_42","15BC"
"8329","40_1","22A"
"8330","40_86","10A"
"8331","40_85","10A"
"8332","40_73","15A"
"8333","40_1","15BC"
"8334","40_41","15BC"
"8335","40_27","15BC"
"8336","40_34","15BC"
"8337","40_68","15BC"
"8338","40_53","15BC"
"8339","40_18","22A"
"8340","40_4","17F"
"8341","40_15","22A"
"8342","40_92","18C"
"8343","40_104","22A"
"8344","40_103","6B"
"8345","40_94","18C"
"8346","40_108","18C"
"8347","40_90","22A"
"8348","40_100","18C"
"8349","40_99","18C"
"8350","40_106","18C"
"8351","40_109","18C"
"8352","40_69","18C"
"8353","40_102","18C"
"8354","40_107","18C"
"8355","40_110","22A"
"8356","40_95","18C"
"8357","41_1","6A"
"8358","41_1","6A"
"8359","41_1","6A"
"8360","41_1","6A"
"8361","41_1","6A"
"8362","41_1","6A"
"8363","41_1","6A"
"8364","41_1","6A"
"8365","41_1","6A"
"8366","41_1","6A"
"8367","41_1","6A"
"8368","41_1","6A"
"8369","41_1","6A"
"8370","41_1","6A"
"8371","41_1","6A"
"8372","41_1","6A"
"8373","41_1","6A"
"8374","41_1","6A"
"8375","41_1","6A"
"8376","41_1","6A"
"8377","41_1","6A"
"8378","41_1","6A"
"8379","41_1","6A"
"8380","41_1","6A"
"8381","41_1","6A"
"8382","41_1","6A"
"8383","41_1","6A"
"8384","41_1","6A"
"8385","41_1","23B"
"8386","41_1","6A"
"8387","41_1","6A"
"8388","41_1","6A"
"8389","41_1","6A"
"8390","41_1","6A"
"8391","41_1","6A"
"8392","41_1","6A"
"8393","41_1","6A"
"8394","41_1","6A"
"8395","41_1","6A"
"8396","41_1","6A"
"8397","41_1","6A"
"8398","41_1","6A"
"8399","41_1","6B"
"8400","41_1","6A"
"8401","41_1","6A"
"8402","41_1","6A"
"8403","41_1","6A"
"8404","41_1","6A"
"8405","41_1","6A"
"8406","41_1","6A"
"8407","41_1","6A"
"8408","41_1","6A"
"8409","41_1","6A"
"8410","41_1","6A"
"8411","41_1","6A"
"8412","41_1","6A"
"8413","41_1","6B"
"8414","41_1","6A"
"8415","41_1","6A"
"8416","41_2","6A"
"8417","41_1","6A"
"8418","41_1","6A"
"8419","41_1","6A"
"8420","41_1","6A"
"8421","41_1","6A"
"8422","41_1","6A"
"8423","41_1","6A"
"8424","41_1","6A"
"8425","41_1","6A"
"8426","41_1","6A"
"8427","41_1","6A"
"8428","41_1","6A"
"8429","41_1","6A"
"8430","41_1","6A"
"8431","41_1","6A"
"8432","41_1","6A"
"8433","41_1","6A"
"8434","41_1","6A"
"8435","41_1","6A"
"8436","41_1","6A"
"8437","41_1","6A"
"8438","41_1","6A"
"8439","41_1","6B"
"8440","41_1","6B"
"8441","41_1","6A"
"8442","41_1","6A"
"8443","41_1","6A"
"8444","41_1","6A"
"8445","41_1","6A"
"8446","41_1","6A"
"8447","41_1","6A"
"8448","41_1","6A"
"8449","41_1","6A"
"8450","41_1","6A"
"8451","41_1","6A"
"8452","41_1","6A"
"8453","41_1","6A"
"8454","41_1","6A"
"8455","41_1","6A"
"8456","41_1","6A"
"8457","41_1","6A"
"8458","41_1","6A"
"8459","41_1","6A"
"8460","41_1","6A"
"8461","41_1","6A"
"8462","41_1","6A"
"8463","41_1","6A"
"8464","41_1","6A"
"8465","41_1","6A"
"8466","41_1","6A"
"8467","41_1","6A"
"8468","41_1","6A"
"8469","41_1","6A"
"8470","41_1","6A"
"8471","41_1","6A"
"8472","41_1","6A"
"8473","41_1","6A"
"8474","41_1","6A"
"8475","41_1","6A"
"8476","41_1","6A"
"8477","41_1","6A"
"8478","41_1","6A"
"8479","41_1","6A"
"8480","41_1","6A"
"8481","41_1","6A"
"8482","43_1","9V"
"8483","43_1","9V"
"8484","43_1","9V"
"8485","43_1","9V"
"8486","43_1","9V"
"8487","43_1","9V"
"8488","43_1","9V"
"8489","43_1","9V"
"8490","43_1","9V"
"8491","43_1","9V"
"8492","43_1","9V"
"8493","43_1","9V"
"8494","43_1","9V"
"8495","43_1","9V"
"8496","43_1","9V"
"8497","43_1","9V"
"8498","43_1","9V"
"8499","43_1","3"
"8500","43_1","3"
"8501","43_1","35A"
"8502","43_1","9V"
"8503","43_1","9V"
"8504","43_1","9V"
"8505","43_1","35A"
"8506","43_1","35A"
"8507","43_1","9V"
"8508","43_1","9V"
"8509","43_1","9V"
"8510","43_1","9V"
"8511","43_1","35A"
"8512","43_1","35A"
"8513","43_1","35A"
"8514","43_1","35A"
"8515","43_1","35A"
"8516","43_1","35A"
"8517","43_1","9V"
"8518","43_1","20B"
"8519","43_1","20B"
"8520","43_1","9V"
"8521","43_1","35A"
"8522","43_1","11A"
"8523","43_1","20B"
"8524","43_1","20B"
"8525","43_1","9V"
"8526","43_1","9V"
"8527","43_1","35A"
"8528","43_1","35A"
"8529","43_1","35A"
"8530","43_1","35A"
"8531","43_1","35A"
"8532","43_1","35A"
"8533","43_1","35A"
"8534","43_1","35A"
"8535","43_1","35A"
"8536","43_1","35A"
"8537","43_1","19A"
"8538","43_1","9V"
"8539","43_1","9V"
"8540","43_1","9V"
"8541","43_1","35A"
"8542","43_1","9V"
"8543","43_1","9V"
"8544","43_1","9V"
"8545","43_1","9V"
"8546","43_1","9V"
"8547","43_1","18F"
"8548","43_1","35A"
"8549","43_1","9V"
"8550","43_1","3"
"8551","43_1","11A"
"8552","43_1","9V"
"8553","43_1","9V"
"8554","43_1","9V"
"8555","43_1","9V"
"8556","43_1","9V"
"8557","43_1","18C"
"8558","43_1","9V"
"8559","43_1","9V"
"8560","43_1","9V"
"8561","43_1","9V"
"8562","43_1","9V"
"8563","43_1","9V"
"8564","43_1","9V"
"8565","43_1","9V"
"8566","43_1","9V"
"8567","43_1","9V"
"8568","43_1","9V"
"8569","43_1","9V"
"8570","43_1","35A"
"8571","43_1","9V"
"8572","43_1","9V"
"8573","43_1","9V"
"8574","43_1","3"
"8575","43_1","3"
"8576","43_1","3"
"8577","43_1","3"
"8578","43_1","3"
"8579","43_1","3"
"8580","43_1","3"
"8581","43_1","3"
"8582","43_1","3"
"8583","43_1","3"
"8584","43_1","3"
"8585","43_1","3"
"8586","43_1","3"
"8587","43_1","3"
"8588","43_1","3"
"8589","43_1","3"
"8590","43_1","3"
"8591","43_1","3"
"8592","43_1","3"
"8593","47_1","6A"
"8594","47_1","6A"
"8595","47_1","6A"
"8596","47_2","6B"
"8597","47_2","6B"
"8598","47_3","6A"
"8599","47_2","6B"
"8600","47_1","6A"
"8601","47_2","6B"
"8602","47_2","6B"
"8603","47_1","6A"
"8604","47_1","6A"
"8605","47_1","6A"
"8606","47_2","6B"
"8607","47_2","6B"
"8608","47_1","6A"
"8609","47_1","6A"
"8610","47_1","6A"
"8611","47_2","6B"
"8612","47_2","6C"
"8613","47_2","6C"
"8614","47_2","6A"
"8615","47_1","6A"
"8616","47_1","6A"
"8617","47_1","6A"
"8618","47_1","6A"
"8619","47_1","6A"
"8620","47_2","6B"
"8621","47_2","6B"
"8622","47_2","6B"
"8623","47_1","6A"
"8624","47_1","6A"
"8625","47_1","6A"
"8626","47_2","6B"
"8627","47_1","9A"
"8628","47_1","9V"
"8629","47_1","9V"
"8630","47_1","9A"
"8631","47_2","6B"
"8632","47_2","6B"
"8633","47_2","6B"
"8634","47_2","6A"
"8635","47_2","6B"
"8636","47_2","6B"
"8637","47_1","6A"
"8638","47_2","6A"
"8639","47_2","6B"
"8640","47_2","6B"
"8641","47_2","6B"
"8642","47_2","6B"
"8643","47_2","6B"
"8644","47_2","6B"
"8645","47_2","6B"
"8646","47_2","6B"
"8647","47_2","6B"
"8648","47_2","6B"
"8649","47_2","6B"
"8650","47_2","6B"
"8651","47_2","6B"
"8652","47_2","6B"
"8653","47_2","6B"
"8654","47_2","6B"
"8655","47_2","6B"
"8656","47_2","6C"
"8657","47_2","6C"
"8658","47_2","6C"
"8659","47_2","6C"
"8660","47_2","6C"
"8661","47_2","6B"
"8662","47_2","6B"
"8663","47_2","6B"
"8664","47_2","6B"
"8665","47_2","6B"
"8666","47_2","6B"
"8667","47_2","6B"
"8668","47_2","6B"
"8669","47_2","6B"
"8670","47_2","6B"
"8671","47_2","6A"
"8672","47_2","6B"
"8673","47_2","6B"
"8674","47_2","6B"
"8675","47_2","6B"
"8676","47_2","6B"
"8677","47_2","6B"
"8678","47_2","6B"
"8679","47_2","6B"
"8680","47_2","6B"
"8681","47_2","6B"
"8682","47_2","6B"
"8683","47_2","6B"
"8684","47_2","6B"
"8685","47_2","6B"
"8686","47_2","6B"
"8687","47_2","6A"
"8688","47_2","6B"
"8689","47_2","6B"
"8690","47_2","6B"
"8691","47_2","6B"
"8692","47_2","6B"
"8693","47_2","6C"
"8694","48_3","19F"
"8695","48_14","15BC"
"8696","48_14","15BC"
"8697","48_9","15BC"
"8698","48_14","15BC"
"8699","48_14","15BC"
"8700","48_14","15BC"
"8701","48_14","15BC"
"8702","48_14","15BC"
"8703","48_5","19F"
"8704","48_14","15BC"
"8705","48_14","15BC"
"8706","48_14","15BC"
"8707","48_14","15BC"
"8708","48_14","15BC"
"8709","48_4","19F"
"8710","48_14","15BC"
"8711","48_14","15BC"
"8712","48_14","15BC"
"8713","48_10","15BC"
"8714","48_14","15BC"
"8715","48_14","15BC"
"8716","48_14","15BC"
"8717","48_14","15BC"
"8718","48_14","15BC"
"8719","48_14","15BC"
"8720","48_14","15BC"
"8721","48_14","15BC"
"8722","48_14","15BC"
"8723","48_14","15BC"
"8724","48_14","15BC"
"8725","48_14","15BC"
"8726","48_14","15BC"
"8727","48_14","15BC"
"8728","48_14","15BC"
"8729","48_14","15BC"
"8730","48_14","15BC"
"8731","48_14","15BC"
"8732","48_14","15BC"
"8733","48_14","15BC"
"8734","48_14","15BC"
"8735","48_14","15BC"
"8736","48_14","15BC"
"8737","48_14","15BC"
"8738","48_14","15BC"
"8739","48_14","15BC"
"8740","48_14","15BC"
"8741","48_14","15BC"
"8742","48_14","15BC"
"8743","48_14","15BC"
"8744","48_14","15BC"
"8745","48_14","15BC"
"8746","48_14","15BC"
"8747","48_14","15BC"
"8748","48_14","15BC"
"8749","48_14","15BC"
"8750","48_14","15BC"
"8751","48_14","15BC"
"8752","48_14","15BC"
"8753","48_14","15BC"
"8754","48_14","15BC"
"8755","48_14","15BC"
"8756","48_14","15BC"
"8757","48_14","15BC"
"8758","48_14","15BC"
"8759","48_14","15BC"
"8760","48_14","15BC"
"8761","48_14","15BC"
"8762","48_14","15BC"
"8763","48_14","15BC"
"8764","48_14","15BC"
"8765","48_14","15BC"
"8766","48_14","15BC"
"8767","48_2","15BC"
"8768","48_6","15BC"
"8769","48_1","15BC"
"8770","48_14","15BC"
"8771","48_14","15BC"
"8772","48_12","15BC"
"8773","48_11","15BC"
"8774","48_13","15BC"
"8775","48_8","15BC"
"8776","48_7","15BC"
"8777","50_37","18B"
"8778","50_32","18C"
"8779","50_29","18C"
"8780","50_39","18C"
"8781","50_7","18C"
"8782","50_18","18C"
"8783","50_8","18C"
"8784","50_30","18C"
"8785","50_12","18C"
"8786","50_32","18C"
"8787","50_16","18C"
"8788","50_21","18C"
"8789","50_9","18C"
"8790","50_17","18C"
"8791","50_5","18B"
"8792","50_41","18C"
"8793","50_14","18C"
"8794","50_40","18C"
"8795","50_28","18C"
"8796","50_15","18C"
"8797","50_33","18B"
"8798","50_6","18C"
"8799","50_38","18C"
"8800","50_23","18C"
"8801","50_32","18B"
"8802","50_36","18B"
"8803","50_32","18C"
"8804","50_1","18C"
"8805","50_2","18C"
"8806","50_1","18B"
"8807","50_26","18C"
"8808","50_22","18C"
"8809","50_13","18C"
"8810","50_42","18C"
"8811","50_20","18C"
"8812","50_25","18C"
"8813","50_4","18C"
"8814","50_24","18C"
"8815","50_11","18C"
"8816","50_19","18C"
"8817","50_31","18C"
"8818","50_50","17F"
"8819","50_19","18C"
"8820","50_10","18C"
"8821","50_19","18C"
"8822","50_3","18C"
"8823","50_27","18C"
"8824","50_43","17F"
"8825","50_11","18C"
"8826","50_34","18C"
"8827","50_49","13"
"8828","50_35","18C"
"8829","50_17","18C"
"8830","50_17","18C"
"8831","50_47","13"
"8832","50_35","18C"
"8833","50_46","13"
"8834","50_45","18C"
"8835","50_48","13"
"8836","50_35","18C"
"8837","50_44","17F"
"8838","51_1","3"
"8839","51_2","3"
"8840","51_1","3"
"8841","51_2","3"
"8842","51_1","3"
"8843","51_2","3"
"8844","51_2","3"
"8845","51_1","3"
"8846","51_1","3"
"8847","51_1","3"
"8848","51_2","3"
"8849","51_1","3"
"8850","51_1","3"
"8851","51_1","3"
"8852","51_1","3"
"8853","51_1","3"
"8854","51_1","3"
"8855","51_1","3"
"8856","51_1","3"
"8857","51_1","3"
"8858","51_1","3"
"8859","51_1","3"
"8860","51_2","3"
"8861","51_1","3"
"8862","51_2","3"
"8863","51_1","3"
"8864","51_1","3"
"8865","51_2","3"
"8866","51_2","3"
"8867","51_1","3"
"8868","51_2","3"
"8869","51_1","3"
"8870","51_1","3"
"8871","51_2","3"
"8872","51_1","3"
"8873","51_2","3"
"8874","51_2","3"
"8875","51_2","3"
"8876","51_2","3"
"8877","51_1","3"
"8878","51_1","3"
"8879","51_1","3"
"8880","51_1","3"
"8881","51_2","3"
"8882","51_1","3"
"8883","51_1","3"
"8884","51_1","3"
"8885","51_1","3"
"8886","51_1","3"
"8887","51_1","3"
"8888","51_1","3"
"8889","51_1","3"
"8890","51_1","3"
"8891","51_1","3"
"8892","51_1","3"
"8893","51_1","3"
"8894","51_1","3"
"8895","51_1","3"
"8896","51_1","3"
"8897","51_1","3"
"8898","51_1","3"
"8899","51_1","3"
"8900","51_1","3"
"8901","51_1","3"
"8902","51_1","3"
"8903","51_1","3"
"8904","51_1","3"
"8905","51_1","3"
"8906","51_1","3"
"8907","51_1","3"
"8908","51_1","3"
"8909","51_1","3"
"8910","51_1","3"
"8911","51_1","3"
"8912","51_1","3"
"8913","51_1","3"
"8914","51_2","3"
"8915","51_1","3"
"8916","51_1","3"
"8917","51_1","3"
"8918","51_1","3"
"8919","51_2","3"
"8920","51_2","3"
"8921","51_2","3"
"8922","51_2","3"
"8923","51_2","3"
"8924","51_2","3"
"8925","51_2","3"
"8926","51_2","3"
"8927","51_2","3"
"8928","51_1","3"
"8929","51_1","3"
"8930","51_2","3"
"8931","51_1","3"
"8932","52_8","6B"
"8933","52_2","13"
"8934","52_5","13"
"8935","52_3","13"
"8936","52_18","6B"
"8937","52_7","13"
"8938","52_3","13"
"8939","52_7","13"
"8940","52_6","13"
"8941","52_7","13"
"8942","52_23","6B"
"8943","52_6","13"
"8944","52_7","13"
"8945","52_7","13"
"8946","52_17","6B"
"8947","52_4","13"
"8948","52_22","6B"
"8949","52_7","13"
"8950","52_6","13"
"8951","52_5","13"
"8952","52_21","6B"
"8953","52_7","13"
"8954","52_3","13"
"8955","52_7","13"
"8956","52_7","13"
"8957","52_7","13"
"8958","52_7","13"
"8959","52_7","13"
"8960","52_7","13"
"8961","52_1","13"
"8962","52_1","13"
"8963","52_6","13"
"8964","52_15","6B"
"8965","52_12","6B"
"8966","52_10","6B"
"8967","52_1","13"
"8968","52_7","13"
"8969","52_6","13"
"8970","52_6","13"
"8971","52_7","13"
"8972","52_7","13"
"8973","52_7","13"
"8974","52_7","13"
"8975","52_6","13"
"8976","52_1","13"
"8977","52_19","6B"
"8978","52_1","13"
"8979","52_14","6B"
"8980","52_20","6B"
"8981","52_7","13"
"8982","52_1","13"
"8983","52_6","13"
"8984","52_6","13"
"8985","52_1","13"
"8986","52_6","13"
"8987","52_6","13"
"8988","52_3","13"
"8989","52_13","6B"
"8990","52_1","13"
"8991","52_6","13"
"8992","52_7","13"
"8993","52_7","13"
"8994","52_7","13"
"8995","52_7","13"
"8996","52_3","13"
"8997","52_1","13"
"8998","52_6","13"
"8999","52_7","13"
"9000","52_1","13"
"9001","52_6","13"
"9002","52_6","13"
"9003","52_6","13"
"9004","52_7","13"
"9005","52_7","13"
"9006","52_7","13"
"9007","52_11","6B"
"9008","52_16","6B"
"9009","52_3","13"
"9010","52_7","13"
"9011","52_7","13"
"9012","52_1","13"
"9013","52_7","13"
"9014","52_7","13"
"9015","52_6","13"
"9016","52_1","13"
"9017","52_6","13"
"9018","52_7","13"
"9019","52_7","13"
"9020","52_9","6B"
"9021","52_7","13"
"9022","52_1","13"
"9023","52_24","6B"
"9024","52_6","13"
"9025","52_25","6B"
"9026","52_7","13"
"9027","52_7","13"
"9028","52_6","13"
"9029","52_6","13"
"9030","52_7","13"
"9031","52_6","13"
"9032","53_1","19A"
"9033","53_1","19A"
"9034","53_1","19A"
"9035","53_1","19A"
"9036","53_1","19A"
"9037","53_1","19A"
"9038","53_1","19A"
"9039","53_1","19A"
"9040","53_1","19A"
"9041","53_1","19A"
"9042","53_1","19A"
"9043","53_1","19A"
"9044","53_1","19A"
"9045","53_1","19A"
"9046","53_1","19A"
"9047","53_1","19A"
"9048","53_1","19A"
"9049","53_1","19A"
"9050","53_1","19A"
"9051","53_1","19A"
"9052","53_1","19A"
"9053","53_1","19A"
"9054","53_1","19A"
"9055","53_1","19A"
"9056","53_1","19A"
"9057","53_1","19A"
"9058","53_1","19A"
"9059","53_1","19A"
"9060","53_1","19A"
"9061","53_1","19A"
"9062","53_1","19A"
"9063","53_1","19A"
"9064","53_1","19A"
"9065","53_1","19A"
"9066","53_1","19A"
"9067","53_1","19A"
"9068","53_1","19A"
"9069","53_1","19A"
"9070","53_1","19A"
"9071","53_1","19A"
"9072","53_1","19A"
"9073","53_1","19A"
"9074","53_1","19A"
"9075","53_1","19A"
"9076","53_1","19A"
"9077","53_1","19A"
"9078","53_1","19A"
"9079","53_1","19A"
"9080","53_1","19A"
"9081","53_1","19A"
"9082","53_1","19A"
"9083","53_1","19A"
"9084","53_1","19A"
"9085","53_1","19A"
"9086","53_1","19A"
"9087","53_1","19A"
"9088","53_1","19A"
"9089","53_1","19A"
"9090","53_1","19A"
"9091","53_1","19A"
"9092","53_1","19A"
"9093","53_1","19A"
"9094","53_1","19A"
"9095","53_1","19A"
"9096","53_1","19A"
"9097","53_1","19A"
"9098","53_1","19A"
"9099","53_1","19A"
"9100","53_1","19A"
"9101","53_1","19A"
"9102","53_1","19A"
"9103","53_1","19A"
"9104","53_1","19A"
"9105","53_1","19A"
"9106","53_1","19A"
"9107","53_1","19A"
"9108","53_1","19A"
"9109","53_1","19A"
"9110","53_1","19A"
"9111","53_1","19A"
"9112","53_1","19A"
"9113","53_1","19A"
"9114","53_1","19A"
"9115","53_1","19A"
"9116","53_1","19A"
"9117","53_1","19A"
"9118","53_1","19A"
"9119","53_1","19A"
"9120","53_1","19A"
"9121","53_1","19A"
"9122","53_1","19A"
"9123","53_1","19A"
"9124","53_1","19A"
"9125","53_1","19A"
"9126","53_1","19A"
"9127","53_1","19A"
"9128","53_1","19A"
"9129","53_1","19A"
"9130","53_1","19A"
"9131","54_1","9V"
"9132","54_1","23F"
"9133","54_1","9V"
"9134","54_1","9V"
"9135","54_1","9V"
"9136","54_1","9V"
"9137","54_1","9V"
"9138","54_1","9V"
"9139","54_1","9V"
"9140","54_1","9V"
"9141","54_1","9V"
"9142","54_1","9V"
"9143","54_1","9V"
"9144","54_1","9V"
"9145","54_1","9V"
"9146","54_1","9V"
"9147","54_1","9V"
"9148","54_1","9V"
"9149","54_1","9V"
"9150","54_1","9V"
"9151","54_1","9V"
"9152","54_1","9V"
"9153","54_1","9V"
"9154","54_1","9V"
"9155","54_1","9V"
"9156","54_1","9V"
"9157","54_1","9V"
"9158","54_1","9V"
"9159","54_1","9V"
"9160","54_1","9V"
"9161","54_1","9V"
"9162","54_1","9V"
"9163","54_1","9V"
"9164","54_1","9V"
"9165","54_1","9V"
"9166","54_1","9V"
"9167","54_1","9V"
"9168","54_1","9V"
"9169","54_2","9V"
"9170","54_2","9V"
"9171","54_1","9V"
"9172","54_2","9V"
"9173","54_2","9V"
"9174","54_2","9V"
"9175","54_1","9V"
"9176","54_1","9V"
"9177","54_1","9V"
"9178","54_2","9V"
"9179","54_2","9V"
"9180","54_1","9V"
"9181","54_2","9V"
"9182","54_1","9V"
"9183","54_2","9V"
"9184","54_1","9V"
"9185","54_2","9V"
"9186","54_1","28F"
"9187","54_2","9V"
"9188","54_2","9V"
"9189","54_1","9V"
"9190","54_1","9V"
"9191","54_1","9V"
"9192","54_1","9V"
"9193","54_1","9V"
"9194","54_1","9V"
"9195","54_1","9V"
"9196","54_1","9V"
"9197","54_1","9V"
"9198","54_1","9V"
"9199","54_1","9V"
"9200","54_1","9V"
"9201","54_1","9V"
"9202","54_1","9V"
"9203","54_1","9V"
"9204","54_1","9V"
"9205","54_1","9V"
"9206","54_1","9V"
"9207","54_1","9V"
"9208","54_1","9V"
"9209","54_1","9V"
"9210","54_1","9V"
"9211","54_1","9V"
"9212","54_1","9V"
"9213","54_1","9V"
"9214","54_2","9V"
"9215","54_2","9V"
"9216","54_1","9V"
"9217","54_1","28F"
"9218","54_1","9V"
